baseline,e-persona-you,e-persona-human,e-implcit-target,e-implcit-target-e-persona-you,e-implcit-target-e-persona-human,TextFoolerJin2019
"{'distance': 0.9662813102119461, 'evidence_accuracy': 0.2299687825182102, 'evidence_precision': 0.22863135815416885, 'evidence_recall': 0.9797752808988764, 'evidence_f1': 0.3707482993197279, 'similarity_metrics': np.float32(0.70515245), 'contradiction': 0.2836458384990692}","{'distance': 0.9639551875304433, 'evidence_accuracy': 0.22736732570239335, 'evidence_precision': 0.226890756302521, 'evidence_recall': 0.9707865168539326, 'evidence_f1': 0.367816091954023, 'similarity_metrics': np.float32(0.68893987), 'contradiction': 0.2591058909893036}","{'distance': 0.9756216479765968, 'evidence_accuracy': 0.24141519250780438, 'evidence_precision': 0.23328067403896788, 'evidence_recall': 0.9955056179775281, 'evidence_f1': 0.3779863481228669, 'similarity_metrics': np.float32(0.72019225), 'contradiction': 0.3607162535190582}","{'distance': 0.6352941176470588, 'evidence_accuracy': 0.3777315296566077, 'evidence_precision': 0.23686054660126138, 'evidence_recall': 0.7595505617977528, 'evidence_f1': 0.36111111111111116, 'similarity_metrics': np.float32(0.96802497), 'contradiction': 0.9766246676445007}","{'distance': 0.6162577810325888, 'evidence_accuracy': 0.3870967741935484, 'evidence_precision': 0.23802716225875625, 'evidence_recall': 0.748314606741573, 'evidence_f1': 0.36117136659436005, 'similarity_metrics': np.float32(0.9679951), 'contradiction': 0.9763100147247314}","{'distance': 0.6342269555637166, 'evidence_accuracy': 0.3803329864724246, 'evidence_precision': 0.238061797752809, 'evidence_recall': 0.7617977528089888, 'evidence_f1': 0.36276083467094705, 'similarity_metrics': np.float32(0.95782983), 'contradiction': 0.9765634536743164}",
"{'distance': 0.9530026109660574, 'evidence_accuracy': 0.1743827160493827, 'evidence_precision': 0.1523809523809524, 'evidence_recall': 0.9896907216494846, 'evidence_f1': 0.26409903713892713, 'similarity_metrics': np.float32(0.6084406), 'contradiction': 0.22277167439460754}","{'distance': 0.9375812743823146, 'evidence_accuracy': 0.18364197530864199, 'evidence_precision': 0.15384615384615385, 'evidence_recall': 0.9896907216494846, 'evidence_f1': 0.2662968099861304, 'similarity_metrics': np.float32(0.66647094), 'contradiction': 0.10477074980735779}","{'distance': 0.961038961038961, 'evidence_accuracy': 0.16666666666666666, 'evidence_precision': 0.1500789889415482, 'evidence_recall': 0.979381443298969, 'evidence_f1': 0.26027397260273977, 'similarity_metrics': np.float32(0.6774855), 'contradiction': 0.1442437320947647}",,,,"{'distance': 0.0030864197530864335, 'evidence_accuracy': 0.8503086419753086, 'evidence_precision': 0.5, 'evidence_recall': 0.010309278350515464, 'evidence_f1': 0.020202020202020204, 'similarity_metrics': np.float32(0.9999708), 'contradiction': 0.04458099603652954}"
"{'distance': 0.9742120343839542, 'evidence_accuracy': 0.20113085621970922, 'evidence_precision': 0.22673964034401878, 'evidence_recall': 1.0, 'evidence_f1': 0.3696622052262588, 'similarity_metrics': np.float32(0.8722229), 'contradiction': 0.005539288278669119}","{'distance': 0.9693206720233747, 'evidence_accuracy': 0.19709208400646203, 'evidence_precision': 0.22585669781931464, 'evidence_recall': 1.0, 'evidence_f1': 0.3684879288437103, 'similarity_metrics': np.float32(0.8449387), 'contradiction': 0.012187241576611996}","{'distance': 0.9647058823529412, 'evidence_accuracy': 0.25040387722132473, 'evidence_precision': 0.2372322899505766, 'evidence_recall': 0.993103448275862, 'evidence_f1': 0.3829787234042553, 'similarity_metrics': np.float32(0.8553997), 'contradiction': 0.007346008438616991}",,,,"{'distance': 0.01050080775444262, 'evidence_accuracy': 0.7633279483037156, 'evidence_precision': 0.38461538461538464, 'evidence_recall': 0.017241379310344827, 'evidence_f1': 0.03300330033003301, 'similarity_metrics': np.float32(0.92849314), 'contradiction': 0.14756332337856293}"
"{'distance': 0.956271576524741, 'evidence_accuracy': 0.14788732394366197, 'evidence_precision': 0.13728323699421965, 'evidence_recall': 0.9223300970873787, 'evidence_f1': 0.23899371069182393, 'similarity_metrics': np.float32(0.75724053), 'contradiction': 0.5999032855033875}","{'distance': 0.9428571428571428, 'evidence_accuracy': 0.1563380281690141, 'evidence_precision': 0.13848396501457727, 'evidence_recall': 0.9223300970873787, 'evidence_f1': 0.2408111533586819, 'similarity_metrics': np.float32(0.79766965), 'contradiction': 0.6920884847640991}","{'distance': 0.9317647058823529, 'evidence_accuracy': 0.17183098591549295, 'evidence_precision': 0.1470160116448326, 'evidence_recall': 0.9805825242718447, 'evidence_f1': 0.25569620253164554, 'similarity_metrics': np.float32(0.7862226), 'contradiction': 0.8770990967750549}","{'distance': 0.8108108108108107, 'evidence_accuracy': 0.23098591549295774, 'evidence_precision': 0.1421647819063005, 'evidence_recall': 0.8543689320388349, 'evidence_f1': 0.2437673130193906, 'similarity_metrics': np.float32(0.9597062), 'contradiction': 0.489615797996521}","{'distance': 0.8842105263157894, 'evidence_accuracy': 0.2056338028169014, 'evidence_precision': 0.1480916030534351, 'evidence_recall': 0.941747572815534, 'evidence_f1': 0.25593667546174137, 'similarity_metrics': np.float32(0.9614198), 'contradiction': 0.04799366369843483}","{'distance': 0.5061124694376529, 'evidence_accuracy': 0.37183098591549296, 'evidence_precision': 0.0827250608272506, 'evidence_recall': 0.3300970873786408, 'evidence_f1': 0.13229571984435798, 'similarity_metrics': np.float32(0.98774225), 'contradiction': 0.601877748966217}","{'distance': 0.04366197183098597, 'evidence_accuracy': 0.8253521126760563, 'evidence_precision': 0.16129032258064516, 'evidence_recall': 0.04854368932038835, 'evidence_f1': 0.07462686567164178, 'similarity_metrics': np.float32(0.74157405), 'contradiction': 0.06060440093278885}"
"{'distance': 0.8322411533420708, 'evidence_accuracy': 0.35398230088495575, 'evidence_precision': 0.27345309381237526, 'evidence_recall': 0.9927536231884058, 'evidence_f1': 0.42879499217527395, 'similarity_metrics': np.float32(0.9431534), 'contradiction': 0.8157609105110168}","{'distance': 0.8625525946704067, 'evidence_accuracy': 0.3274336283185841, 'evidence_precision': 0.2655038759689923, 'evidence_recall': 0.9927536231884058, 'evidence_f1': 0.41896024464831805, 'similarity_metrics': np.float32(0.91684055), 'contradiction': 0.9853569865226746}","{'distance': 0.9031339031339032, 'evidence_accuracy': 0.27256637168141595, 'evidence_precision': 0.24293785310734464, 'evidence_recall': 0.9347826086956522, 'evidence_f1': 0.3856502242152467, 'similarity_metrics': np.float32(0.7663201), 'contradiction': 0.8605232834815979}","{'distance': 0.7221052631578948, 'evidence_accuracy': 0.4247787610619469, 'evidence_precision': 0.2840646651270208, 'evidence_recall': 0.8913043478260869, 'evidence_f1': 0.43082311733800344, 'similarity_metrics': np.float32(0.96274155), 'contradiction': 0.8398820161819458}","{'distance': 0.4247619047619048, 'evidence_accuracy': 0.5185840707964602, 'evidence_precision': 0.25, 'evidence_recall': 0.4855072463768116, 'evidence_f1': 0.3300492610837439, 'similarity_metrics': np.float32(0.99057996), 'contradiction': 0.9541358947753906}","{'distance': 0.8776529338327091, 'evidence_accuracy': 0.31504424778761064, 'evidence_precision': 0.25918762088974856, 'evidence_recall': 0.9710144927536232, 'evidence_f1': 0.4091603053435114, 'similarity_metrics': np.float32(0.9101875), 'contradiction': 0.6132236123085022}","{'distance': 0.14336283185840704, 'evidence_accuracy': 0.6690265486725664, 'evidence_precision': 0.19753086419753085, 'evidence_recall': 0.11594202898550725, 'evidence_f1': 0.1461187214611872, 'similarity_metrics': np.float32(0.9788612), 'contradiction': 0.019473999738693237}"
"{'distance': 0.9571045576407506, 'evidence_accuracy': 0.32440782698249226, 'evidence_precision': 0.3166144200626959, 'evidence_recall': 0.9934426229508196, 'evidence_f1': 0.480190174326466, 'similarity_metrics': np.float32(0.771997), 'contradiction': 0.002589460927993059}","{'distance': 0.9673321234119783, 'evidence_accuracy': 0.32852729145211124, 'evidence_precision': 0.3179433368310598, 'evidence_recall': 0.9934426229508196, 'evidence_f1': 0.48171701112877585, 'similarity_metrics': np.float32(0.73551786), 'contradiction': 0.01714465767145157}","{'distance': 0.9524680073126143, 'evidence_accuracy': 0.325437693099897, 'evidence_precision': 0.3150105708245243, 'evidence_recall': 0.9770491803278688, 'evidence_f1': 0.4764188649080735, 'similarity_metrics': np.float32(0.7349871), 'contradiction': 0.027296466752886772}","{'distance': 0.6983695652173914, 'evidence_accuracy': 0.427394438722966, 'evidence_precision': 0.3337748344370861, 'evidence_recall': 0.8262295081967214, 'evidence_f1': 0.47547169811320766, 'similarity_metrics': np.float32(0.90215456), 'contradiction': 0.869593620300293}",,"{'distance': 0.475, 'evidence_accuracy': 0.43048403707518024, 'evidence_precision': 0.26865671641791045, 'evidence_recall': 0.4721311475409836, 'evidence_f1': 0.34244946492271106, 'similarity_metrics': np.float32(0.8865843), 'contradiction': 0.6383261680603027}","{'distance': 0.013388259526261548, 'evidence_accuracy': 0.678681771369722, 'evidence_precision': 0.23076923076923078, 'evidence_recall': 0.009836065573770493, 'evidence_f1': 0.01886792452830189, 'similarity_metrics': np.float32(0.98446286), 'contradiction': 0.009223821572959423}"
"{'distance': 0.6306306306306306, 'evidence_accuracy': 0.40816326530612246, 'evidence_precision': 0.2, 'evidence_recall': 0.7714285714285715, 'evidence_f1': 0.3176470588235294, 'similarity_metrics': np.float32(0.96964025), 'contradiction': 0.4907688498497009}","{'distance': 0.6788321167883211, 'evidence_accuracy': 0.4005102040816326, 'evidence_precision': 0.22950819672131148, 'evidence_recall': 1.0, 'evidence_f1': 0.37333333333333335, 'similarity_metrics': np.float32(0.96784675), 'contradiction': 0.24891097843647003}","{'distance': 0.8393574297188755, 'evidence_accuracy': 0.23469387755102042, 'evidence_precision': 0.17329545454545456, 'evidence_recall': 0.8714285714285714, 'evidence_f1': 0.2890995260663507, 'similarity_metrics': np.float32(0.87725496), 'contradiction': 0.044005993753671646}","{'distance': 0.5820029027576197, 'evidence_accuracy': 0.4489795918367347, 'evidence_precision': 0.2056451612903226, 'evidence_recall': 0.7285714285714285, 'evidence_f1': 0.32075471698113206, 'similarity_metrics': np.float32(0.9828792), 'contradiction': 0.8823022842407227}","{'distance': 0.6046511627906976, 'evidence_accuracy': 0.42857142857142855, 'evidence_precision': 0.19921875, 'evidence_recall': 0.7285714285714285, 'evidence_f1': 0.3128834355828221, 'similarity_metrics': np.float32(0.9841723), 'contradiction': 0.8235989212989807}","{'distance': 0.5317919075144508, 'evidence_accuracy': 0.42346938775510207, 'evidence_precision': 0.1608695652173913, 'evidence_recall': 0.5285714285714286, 'evidence_f1': 0.24666666666666667, 'similarity_metrics': np.float32(0.9740969), 'contradiction': 0.4386556148529053}","{'distance': 0.10459183673469385, 'evidence_accuracy': 0.8035714285714286, 'evidence_precision': 0.4146341463414634, 'evidence_recall': 0.24285714285714285, 'evidence_f1': 0.3063063063063063, 'similarity_metrics': np.float32(0.9851335), 'contradiction': 0.2868358790874481}"
"{'distance': 0.7650273224043715, 'evidence_accuracy': 0.2714285714285714, 'evidence_precision': 0.14105263157894737, 'evidence_recall': 1.0, 'evidence_f1': 0.24723247232472326, 'similarity_metrics': np.float32(0.8009423), 'contradiction': 0.11666041612625122}","{'distance': 0.9029733959311425, 'evidence_accuracy': 0.175, 'evidence_precision': 0.1266540642722117, 'evidence_recall': 1.0, 'evidence_f1': 0.22483221476510062, 'similarity_metrics': np.float32(0.72074616), 'contradiction': 0.1682763695716858}","{'distance': 0.8961424332344213, 'evidence_accuracy': 0.17857142857142858, 'evidence_precision': 0.12571428571428572, 'evidence_recall': 0.9850746268656716, 'evidence_f1': 0.222972972972973, 'similarity_metrics': np.float32(0.900215), 'contradiction': 0.13506640493869781}",,,,"{'distance': 0.014285714285714235, 'evidence_accuracy': 0.8803571428571428, 'evidence_precision': 0.5, 'evidence_recall': 0.05970149253731343, 'evidence_f1': 0.10666666666666667, 'similarity_metrics': np.float32(0.9181564), 'contradiction': 0.008563867770135403}"
"{'distance': 0.8338338338338338, 'evidence_accuracy': 0.3259361997226075, 'evidence_precision': 0.26134585289514867, 'evidence_recall': 0.9226519337016574, 'evidence_f1': 0.40731707317073174, 'similarity_metrics': np.float32(0.9629164), 'contradiction': 0.8032241463661194}","{'distance': 0.8162618796198522, 'evidence_accuracy': 0.3092926490984743, 'evidence_precision': 0.2503937007874016, 'evidence_recall': 0.8784530386740331, 'evidence_f1': 0.3897058823529412, 'similarity_metrics': np.float32(0.93587315), 'contradiction': 0.3831932842731476}","{'distance': 0.829004329004329, 'evidence_accuracy': 0.29542302357836336, 'evidence_precision': 0.24572317262830481, 'evidence_recall': 0.8729281767955801, 'evidence_f1': 0.38349514563106796, 'similarity_metrics': np.float32(0.93655956), 'contradiction': 0.21611398458480835}","{'distance': 0.5273010920436818, 'evidence_accuracy': 0.44105409153952846, 'evidence_precision': 0.23444976076555024, 'evidence_recall': 0.5414364640883977, 'evidence_f1': 0.32721202003338895, 'similarity_metrics': np.float32(0.9850117), 'contradiction': 0.984236478805542}","{'distance': 0.53198127925117, 'evidence_accuracy': 0.44521497919556174, 'evidence_precision': 0.23990498812351543, 'evidence_recall': 0.5580110497237569, 'evidence_f1': 0.33554817275747506, 'similarity_metrics': np.float32(0.9850117), 'contradiction': 0.984236478805542}","{'distance': 0.45178435839028097, 'evidence_accuracy': 0.44937586685159503, 'evidence_precision': 0.20165745856353592, 'evidence_recall': 0.40331491712707185, 'evidence_f1': 0.26887661141804786, 'similarity_metrics': np.float32(0.9813907), 'contradiction': 0.9867609739303589}",
"{'distance': 0.9490022172949002, 'evidence_accuracy': 0.3125, 'evidence_precision': 0.30779392338177014, 'evidence_recall': 0.9831223628691983, 'evidence_f1': 0.4688128772635815, 'similarity_metrics': np.float32(0.69331944), 'contradiction': 0.05527427792549133}","{'distance': 0.8980477223427332, 'evidence_accuracy': 0.3307291666666667, 'evidence_precision': 0.31459170013386883, 'evidence_recall': 0.9915611814345991, 'evidence_f1': 0.4776422764227643, 'similarity_metrics': np.float32(0.7354629), 'contradiction': 0.022430745884776115}","{'distance': 0.9613636363636364, 'evidence_accuracy': 0.2994791666666667, 'evidence_precision': 0.30479896238651105, 'evidence_recall': 0.9915611814345991, 'evidence_f1': 0.46626984126984133, 'similarity_metrics': np.float32(0.59415394), 'contradiction': 0.05870439112186432}","{'distance': 0.9569429494079655, 'evidence_accuracy': 0.3255208333333333, 'evidence_precision': 0.31241655540720964, 'evidence_recall': 0.9873417721518988, 'evidence_f1': 0.4746450304259635, 'similarity_metrics': np.float32(0.5990839), 'contradiction': 0.14859677851200104}","{'distance': 0.9477124183006536, 'evidence_accuracy': 0.3177083333333333, 'evidence_precision': 0.3073825503355705, 'evidence_recall': 0.9662447257383966, 'evidence_f1': 0.4663951120162933, 'similarity_metrics': np.float32(0.6148194), 'contradiction': 0.15336190164089203}","{'distance': 0.9562363238512035, 'evidence_accuracy': 0.3268229166666667, 'evidence_precision': 0.31283422459893045, 'evidence_recall': 0.9873417721518988, 'evidence_f1': 0.47512690355329945, 'similarity_metrics': np.float32(0.6060152), 'contradiction': 0.15867871046066284}","{'distance': 0.09114583333333337, 'evidence_accuracy': 0.6783854166666666, 'evidence_precision': 0.42857142857142855, 'evidence_recall': 0.12658227848101267, 'evidence_f1': 0.19543973941368076, 'similarity_metrics': np.float32(0.88426864), 'contradiction': 0.03339233621954918}"
"{'distance': 0.880674448767834, 'evidence_accuracy': 0.18568994889267462, 'evidence_precision': 0.12199630314232902, 'evidence_recall': 0.9565217391304348, 'evidence_f1': 0.21639344262295085, 'similarity_metrics': np.float32(0.87317944), 'contradiction': 0.8496178388595581}","{'distance': 0.849624060150376, 'evidence_accuracy': 0.21635434412265758, 'evidence_precision': 0.12903225806451613, 'evidence_recall': 0.9855072463768116, 'evidence_f1': 0.22818791946308728, 'similarity_metrics': np.float32(0.8994461), 'contradiction': 0.9338452816009521}","{'distance': 0.794228356336261, 'evidence_accuracy': 0.23679727427597955, 'evidence_precision': 0.12475247524752475, 'evidence_recall': 0.9130434782608695, 'evidence_f1': 0.21951219512195122, 'similarity_metrics': np.float32(0.93054044), 'contradiction': 0.9501539468765259}","{'distance': 0.8080924855491329, 'evidence_accuracy': 0.20442930153321975, 'evidence_precision': 0.10826771653543307, 'evidence_recall': 0.7971014492753623, 'evidence_f1': 0.19064124783362216, 'similarity_metrics': np.float32(0.93000555), 'contradiction': 0.983814537525177}","{'distance': 0.6571988246816847, 'evidence_accuracy': 0.26405451448040884, 'evidence_precision': 0.07692307692307693, 'evidence_recall': 0.4782608695652174, 'evidence_f1': 0.1325301204819277, 'similarity_metrics': np.float32(0.9729588), 'contradiction': 0.964121401309967}","{'distance': 0.7647058823529411, 'evidence_accuracy': 0.24361158432708688, 'evidence_precision': 0.1272365805168986, 'evidence_recall': 0.927536231884058, 'evidence_f1': 0.22377622377622378, 'similarity_metrics': np.float32(0.88014543), 'contradiction': 0.9895631670951843}","{'distance': 0.015332197614991494, 'evidence_accuracy': 0.8671209540034072, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9635022), 'contradiction': 0.0753919780254364}"
"{'distance': 0.817283950617284, 'evidence_accuracy': 0.19097744360902255, 'evidence_precision': 0.10234899328859061, 'evidence_recall': 0.953125, 'evidence_f1': 0.18484848484848485, 'similarity_metrics': np.float32(0.9014931), 'contradiction': 0.9318955540657043}","{'distance': 0.8532818532818532, 'evidence_accuracy': 0.17593984962406015, 'evidence_precision': 0.10197368421052631, 'evidence_recall': 0.96875, 'evidence_f1': 0.18452380952380953, 'similarity_metrics': np.float32(0.89056444), 'contradiction': 0.9353815913200378}","{'distance': 0.7701711491442542, 'evidence_accuracy': 0.21954887218045113, 'evidence_precision': 0.10157618213660245, 'evidence_recall': 0.90625, 'evidence_f1': 0.1826771653543307, 'similarity_metrics': np.float32(0.8959112), 'contradiction': 0.036456398665905}","{'distance': 0.6472945891783567, 'evidence_accuracy': 0.324812030075188, 'evidence_precision': 0.10633946830265849, 'evidence_recall': 0.8125, 'evidence_f1': 0.18806509945750452, 'similarity_metrics': np.float32(0.94466573), 'contradiction': 0.7778818607330322}","{'distance': 0.6003937007874016, 'evidence_accuracy': 0.3684210526315789, 'evidence_precision': 0.11471861471861472, 'evidence_recall': 0.828125, 'evidence_f1': 0.20152091254752852, 'similarity_metrics': np.float32(0.97974694), 'contradiction': 0.8866613507270813}","{'distance': 0.6323676323676324, 'evidence_accuracy': 0.3263157894736842, 'evidence_precision': 0.10816326530612246, 'evidence_recall': 0.828125, 'evidence_f1': 0.1913357400722022, 'similarity_metrics': np.float32(0.94780743), 'contradiction': 0.8171947002410889}","{'distance': 0.0736842105263158, 'evidence_accuracy': 0.8541353383458646, 'evidence_precision': 0.16326530612244897, 'evidence_recall': 0.125, 'evidence_f1': 0.1415929203539823, 'similarity_metrics': np.float32(0.97792006), 'contradiction': 0.15558624267578125}"
"{'distance': 0.7918918918918919, 'evidence_accuracy': 0.1986863711001642, 'evidence_precision': 0.0914179104477612, 'evidence_recall': 0.98, 'evidence_f1': 0.16723549488054607, 'similarity_metrics': np.float32(0.9116666), 'contradiction': 0.9903149008750916}","{'distance': 0.9256308100929614, 'evidence_accuracy': 0.11001642036124795, 'evidence_precision': 0.07876712328767123, 'evidence_recall': 0.92, 'evidence_f1': 0.14511041009463724, 'similarity_metrics': np.float32(0.83212996), 'contradiction': 0.27969542145729065}","{'distance': 0.8948905109489051, 'evidence_accuracy': 0.1412151067323481, 'evidence_precision': 0.08726003490401396, 'evidence_recall': 1.0, 'evidence_f1': 0.16051364365971107, 'similarity_metrics': np.float32(0.8930359), 'contradiction': 0.16656628251075745}",,,,"{'distance': 0.003284072249589487, 'evidence_accuracy': 0.9178981937602627, 'evidence_precision': 0.5, 'evidence_recall': 0.02, 'evidence_f1': 0.038461538461538464, 'similarity_metrics': np.float32(0.9997288), 'contradiction': 0.03777052089571953}"
"{'distance': 0.817687074829932, 'evidence_accuracy': 0.26992753623188404, 'evidence_precision': 0.20080321285140562, 'evidence_recall': 0.9523809523809523, 'evidence_f1': 0.33167495854063017, 'similarity_metrics': np.float32(0.8409254), 'contradiction': 0.36099693179130554}","{'distance': 0.8527245949926362, 'evidence_accuracy': 0.23731884057971014, 'evidence_precision': 0.1852589641434263, 'evidence_recall': 0.8857142857142857, 'evidence_f1': 0.30642504118616143, 'similarity_metrics': np.float32(0.84560853), 'contradiction': 0.05196831747889519}","{'distance': 0.7638691322901849, 'evidence_accuracy': 0.32971014492753625, 'evidence_precision': 0.21748400852878466, 'evidence_recall': 0.9714285714285714, 'evidence_f1': 0.3554006968641115, 'similarity_metrics': np.float32(0.9369234), 'contradiction': 0.7864335775375366}","{'distance': 0.6303030303030304, 'evidence_accuracy': 0.4673913043478261, 'evidence_precision': 0.24390243902439024, 'evidence_recall': 0.8571428571428571, 'evidence_f1': 0.379746835443038, 'similarity_metrics': np.float32(0.91942555), 'contradiction': 0.879192054271698}","{'distance': 0.8393574297188755, 'evidence_accuracy': 0.26268115942028986, 'evidence_precision': 0.19308943089430894, 'evidence_recall': 0.9047619047619048, 'evidence_f1': 0.31825795644891125, 'similarity_metrics': np.float32(0.9216954), 'contradiction': 0.019703960046172142}","{'distance': 0.5704433497536946, 'evidence_accuracy': 0.4528985507246377, 'evidence_precision': 0.20597014925373133, 'evidence_recall': 0.6571428571428571, 'evidence_f1': 0.31363636363636366, 'similarity_metrics': np.float32(0.78856766), 'contradiction': 0.9081863164901733}","{'distance': 0.007246376811594235, 'evidence_accuracy': 0.802536231884058, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9704462), 'contradiction': 0.2624211609363556}"
"{'distance': 0.925472179683512, 'evidence_accuracy': 0.27061427780852243, 'evidence_precision': 0.24640184225676454, 'evidence_recall': 0.9794050343249427, 'evidence_f1': 0.3937442502299908, 'similarity_metrics': np.float32(0.7503598), 'contradiction': 0.07245956361293793}","{'distance': 0.9300911854103343, 'evidence_accuracy': 0.27227448810182625, 'evidence_precision': 0.2474108170310702, 'evidence_recall': 0.9839816933638444, 'evidence_f1': 0.39540229885057476, 'similarity_metrics': np.float32(0.7533915), 'contradiction': 0.0011531423078849912}","{'distance': 0.9759414225941423, 'evidence_accuracy': 0.23907028223574986, 'evidence_precision': 0.2408839779005525, 'evidence_recall': 0.9977116704805492, 'evidence_f1': 0.3880729862038273, 'similarity_metrics': np.float32(0.7731251), 'contradiction': 0.1602749526500702}",,,,"{'distance': 0.0005534034311012181, 'evidence_accuracy': 0.758716104039845, 'evidence_precision': 1.0, 'evidence_recall': 0.002288329519450801, 'evidence_f1': 0.0045662100456621, 'similarity_metrics': np.float32(0.9999216), 'contradiction': 0.001327235484495759}"
"{'distance': 0.6516290726817042, 'evidence_accuracy': 0.38293650793650796, 'evidence_precision': 0.22959183673469388, 'evidence_recall': 0.9090909090909091, 'evidence_f1': 0.3665987780040733, 'similarity_metrics': np.float32(0.9515185), 'contradiction': 0.34476903080940247}","{'distance': 0.518716577540107, 'evidence_accuracy': 0.46825396825396826, 'evidence_precision': 0.25073746312684364, 'evidence_recall': 0.8585858585858586, 'evidence_f1': 0.3881278538812786, 'similarity_metrics': np.float32(0.96035624), 'contradiction': 0.44743210077285767}","{'distance': 0.6238805970149254, 'evidence_accuracy': 0.3888888888888889, 'evidence_precision': 0.22427440633245382, 'evidence_recall': 0.8585858585858586, 'evidence_f1': 0.35564853556485354, 'similarity_metrics': np.float32(0.8988302), 'contradiction': 0.9671922326087952}","{'distance': 0.571994715984148, 'evidence_accuracy': 0.25793650793650796, 'evidence_precision': 0.1232876712328767, 'evidence_recall': 0.45454545454545453, 'evidence_f1': 0.1939655172413793, 'similarity_metrics': np.float32(0.9491171), 'contradiction': 0.9137340784072876}","{'distance': 0.5382653061224489, 'evidence_accuracy': 0.32936507936507936, 'evidence_precision': 0.14114114114114115, 'evidence_recall': 0.47474747474747475, 'evidence_f1': 0.21759259259259262, 'similarity_metrics': np.float32(0.939034), 'contradiction': 0.8065259456634521}","{'distance': 0.729050279329609, 'evidence_accuracy': 0.24206349206349206, 'evidence_precision': 0.15233415233415235, 'evidence_recall': 0.6262626262626263, 'evidence_f1': 0.2450592885375494, 'similarity_metrics': np.float32(0.9019593), 'contradiction': 0.8094922304153442}","{'distance': 0.05753968253968256, 'evidence_accuracy': 0.7936507936507936, 'evidence_precision': 0.41379310344827586, 'evidence_recall': 0.12121212121212122, 'evidence_f1': 0.18749999999999997, 'similarity_metrics': np.float32(0.9577667), 'contradiction': 0.07008751481771469}"
"{'distance': 0.7511848341232228, 'evidence_accuracy': 0.28419452887537994, 'evidence_precision': 0.14828209764918626, 'evidence_recall': 1.0, 'evidence_f1': 0.25826771653543307, 'similarity_metrics': np.float32(0.9346405), 'contradiction': 0.4057484269142151}","{'distance': 0.889958734525447, 'evidence_accuracy': 0.18541033434650456, 'evidence_precision': 0.13268608414239483, 'evidence_recall': 1.0, 'evidence_f1': 0.23428571428571426, 'similarity_metrics': np.float32(0.8415657), 'contradiction': 0.9906991124153137}","{'distance': 0.8635743519781719, 'evidence_accuracy': 0.2006079027355623, 'evidence_precision': 0.13486842105263158, 'evidence_recall': 1.0, 'evidence_f1': 0.23768115942028986, 'similarity_metrics': np.float32(0.8312948), 'contradiction': 0.9848284125328064}","{'distance': 0.4623837700760778, 'evidence_accuracy': 0.4756838905775076, 'evidence_precision': 0.11436950146627566, 'evidence_recall': 0.47560975609756095, 'evidence_f1': 0.18439716312056736, 'similarity_metrics': np.float32(0.98208046), 'contradiction': 0.8925480246543884}","{'distance': 0.8265440210249672, 'evidence_accuracy': 0.22492401215805471, 'evidence_precision': 0.13851351351351351, 'evidence_recall': 1.0, 'evidence_f1': 0.2433234421364985, 'similarity_metrics': np.float32(0.88443536), 'contradiction': 0.9786254167556763}","{'distance': 0.8415094339622642, 'evidence_accuracy': 0.21580547112462006, 'evidence_precision': 0.13712374581939799, 'evidence_recall': 1.0, 'evidence_f1': 0.2411764705882353, 'similarity_metrics': np.float32(0.89381945), 'contradiction': 0.9976537823677063}","{'distance': 0.28419452887538, 'evidence_accuracy': 0.6732522796352584, 'evidence_precision': 0.15897435897435896, 'evidence_recall': 0.3780487804878049, 'evidence_f1': 0.22382671480144403, 'similarity_metrics': np.float32(0.9305517), 'contradiction': 0.04532588645815849}"
