baseline,e-persona-you,e-persona-human,e-implcit-target,e-implcit-target-e-persona-you,e-implcit-target-e-persona-human,TextFoolerJin2019
,,,"{'distance': 0.8051948051948052, 'evidence_accuracy': 0.18127490039840638, 'evidence_precision': 0.0585480093676815, 'evidence_recall': 0.7352941176470589, 'evidence_f1': 0.10845986984815618, 'similarity_metrics': np.float32(0.8977886), 'contradiction': 0.9474383592605591}","{'distance': 0.4689403166869671, 'evidence_accuracy': 0.41832669322709165, 'evidence_precision': 0.052083333333333336, 'evidence_recall': 0.4411764705882353, 'evidence_f1': 0.09316770186335405, 'similarity_metrics': np.float32(0.86847746), 'contradiction': 0.9729640483856201}","{'distance': 0.468564650059312, 'evidence_accuracy': 0.42231075697211157, 'evidence_precision': 0.04609929078014184, 'evidence_recall': 0.38235294117647056, 'evidence_f1': 0.08227848101265822, 'similarity_metrics': np.float32(0.94474447), 'contradiction': 0.9789692163467407}","{'distance': 0.003984063745019917, 'evidence_accuracy': 0.9322709163346613, 'evidence_precision': 0.5, 'evidence_recall': 0.029411764705882353, 'evidence_f1': 0.05555555555555555, 'similarity_metrics': np.float32(0.84734976), 'contradiction': 0.021919023245573044}"
"{'distance': 0.4973005398920216, 'evidence_accuracy': 0.4813695871097684, 'evidence_precision': 0.2678260869565217, 'evidence_recall': 0.6209677419354839, 'evidence_f1': 0.3742405832320777, 'similarity_metrics': np.float32(0.96623135), 'contradiction': 0.9211795330047607}","{'distance': 0.3226361031518624, 'evidence_accuracy': 0.5438066465256798, 'evidence_precision': 0.2456575682382134, 'evidence_recall': 0.39919354838709675, 'evidence_f1': 0.304147465437788, 'similarity_metrics': np.float32(0.9933798), 'contradiction': 0.05665038526058197}",,"{'distance': 0.5367103016505407, 'evidence_accuracy': 0.40986908358509566, 'evidence_precision': 0.2135593220338983, 'evidence_recall': 0.5080645161290323, 'evidence_f1': 0.30071599045346065, 'similarity_metrics': np.float32(0.96671444), 'contradiction': 0.9449141025543213}","{'distance': 0.9258010118043845, 'evidence_accuracy': 0.24370594159113795, 'evidence_precision': 0.24045407636738905, 'evidence_recall': 0.9395161290322581, 'evidence_f1': 0.38290879211175016, 'similarity_metrics': np.float32(0.7837434), 'contradiction': 0.14909382164478302}",,"{'distance': 0.11178247734138969, 'evidence_accuracy': 0.7009063444108762, 'evidence_precision': 0.27927927927927926, 'evidence_recall': 0.125, 'evidence_f1': 0.17270194986072424, 'similarity_metrics': np.float32(0.92060435), 'contradiction': 0.0778258740901947}"
,,"{'distance': 0.28191489361702127, 'evidence_accuracy': 0.42857142857142855, 'evidence_precision': 0.3815789473684211, 'evidence_recall': 0.3020833333333333, 'evidence_f1': 0.3372093023255814, 'similarity_metrics': np.float32(0.99881375), 'contradiction': 0.049572404474020004}","{'distance': 0.5042016806722689, 'evidence_accuracy': 0.46365914786967416, 'evidence_precision': 0.45089285714285715, 'evidence_recall': 0.5260416666666666, 'evidence_f1': 0.48557692307692313, 'similarity_metrics': np.float32(0.9914886), 'contradiction': 0.9831262230873108}","{'distance': 0.5650929899856938, 'evidence_accuracy': 0.45614035087719296, 'evidence_precision': 0.450199203187251, 'evidence_recall': 0.5885416666666666, 'evidence_f1': 0.5101580135440181, 'similarity_metrics': np.float32(0.98043793), 'contradiction': 0.9694002270698547}","{'distance': 0.5510791366906476, 'evidence_accuracy': 0.38847117794486213, 'evidence_precision': 0.3943089430894309, 'evidence_recall': 0.5052083333333334, 'evidence_f1': 0.4429223744292237, 'similarity_metrics': np.float32(0.9686563), 'contradiction': 0.9754270315170288}","{'distance': 0.007518796992481258, 'evidence_accuracy': 0.5162907268170426, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.005208333333333333, 'evidence_f1': 0.010256410256410256, 'similarity_metrics': np.float32(0.9875841), 'contradiction': 0.09387481957674026}"
"{'distance': 0.7613320999074931, 'evidence_accuracy': 0.3572296476306197, 'evidence_precision': 0.260806916426513, 'evidence_recall': 0.9187817258883249, 'evidence_f1': 0.40628507295173966, 'similarity_metrics': np.float32(0.9318302), 'contradiction': 0.019948676228523254}","{'distance': 0.7307692307692308, 'evidence_accuracy': 0.35844471445929527, 'evidence_precision': 0.2526158445440957, 'evidence_recall': 0.8578680203045685, 'evidence_f1': 0.39030023094688227, 'similarity_metrics': np.float32(0.92887044), 'contradiction': 0.06838776171207428}","{'distance': 0.4169139465875371, 'evidence_accuracy': 0.5249088699878494, 'evidence_precision': 0.2744186046511628, 'evidence_recall': 0.5989847715736041, 'evidence_f1': 0.37639553429027117, 'similarity_metrics': np.float32(0.9112188), 'contradiction': 0.04333246871829033}","{'distance': 0.33732534930139724, 'evidence_accuracy': 0.5334143377885784, 'evidence_precision': 0.21406727828746178, 'evidence_recall': 0.3553299492385787, 'evidence_f1': 0.26717557251908397, 'similarity_metrics': np.float32(0.9769746), 'contradiction': 0.9546142816543579}","{'distance': 0.6627118644067796, 'evidence_accuracy': 0.3863912515188335, 'evidence_precision': 0.259375, 'evidence_recall': 0.8426395939086294, 'evidence_f1': 0.3966547192353644, 'similarity_metrics': np.float32(0.92067885), 'contradiction': 0.9198698997497559}",,"{'distance': 0.010935601458080146, 'evidence_accuracy': 0.7496962332928311, 'evidence_precision': 0.09090909090909091, 'evidence_recall': 0.005076142131979695, 'evidence_f1': 0.009615384615384614, 'similarity_metrics': np.float32(0.9927571), 'contradiction': 0.004484384786337614}"
"{'distance': 0.5267008046817849, 'evidence_accuracy': 0.41467221644120705, 'evidence_precision': 0.2335423197492163, 'evidence_recall': 0.6696629213483146, 'evidence_f1': 0.34631028471818714, 'similarity_metrics': np.float32(0.99623424), 'contradiction': 0.9714126586914062}",,,"{'distance': 0.55989679321784, 'evidence_accuracy': 0.4006243496357961, 'evidence_precision': 0.23401053423626786, 'evidence_recall': 0.698876404494382, 'evidence_f1': 0.3506200676437429, 'similarity_metrics': np.float32(0.98482054), 'contradiction': 0.9922869205474854}","{'distance': 0.5609397944199705, 'evidence_accuracy': 0.4053069719042664, 'evidence_precision': 0.23759398496240602, 'evidence_recall': 0.7101123595505618, 'evidence_f1': 0.35605633802816905, 'similarity_metrics': np.float32(0.9930565), 'contradiction': 0.9698464274406433}","{'distance': 0.5902118334550768, 'evidence_accuracy': 0.40270551508844954, 'evidence_precision': 0.2424908424908425, 'evidence_recall': 0.7438202247191011, 'evidence_f1': 0.36574585635359114, 'similarity_metrics': np.float32(0.9676013), 'contradiction': 0.9925253391265869}","{'distance': 0.015088449531737824, 'evidence_accuracy': 0.7637877211238293, 'evidence_precision': 0.3448275862068966, 'evidence_recall': 0.02247191011235955, 'evidence_f1': 0.04219409282700422, 'similarity_metrics': np.float32(0.9653573), 'contradiction': 0.006492831744253635}"
"{'distance': 0.3783783783783784, 'evidence_accuracy': 0.5509259259259259, 'evidence_precision': 0.15357142857142858, 'evidence_recall': 0.44329896907216493, 'evidence_f1': 0.22811671087533159, 'similarity_metrics': np.float32(0.9465466), 'contradiction': 0.1923849880695343}",,,"{'distance': 0.41097046413502114, 'evidence_accuracy': 0.5324074074074074, 'evidence_precision': 0.15666666666666668, 'evidence_recall': 0.4845360824742268, 'evidence_f1': 0.2367758186397985, 'similarity_metrics': np.float32(0.9568279), 'contradiction': 0.9878389835357666}","{'distance': 0.4394580863674852, 'evidence_accuracy': 0.5077160493827161, 'evidence_precision': 0.1509433962264151, 'evidence_recall': 0.4948453608247423, 'evidence_f1': 0.23132530120481926, 'similarity_metrics': np.float32(0.94990116), 'contradiction': 0.9606417417526245}",,"{'distance': 0.0030864197530864335, 'evidence_accuracy': 0.8503086419753086, 'evidence_precision': 0.5, 'evidence_recall': 0.010309278350515464, 'evidence_f1': 0.020202020202020204, 'similarity_metrics': np.float32(0.98214316), 'contradiction': 0.05717772617936134}"
"{'distance': 0.3846153846153846, 'evidence_accuracy': 0.5630048465266559, 'evidence_precision': 0.2959349593495935, 'evidence_recall': 0.6275862068965518, 'evidence_f1': 0.40220994475138117, 'similarity_metrics': np.float32(0.9986115), 'contradiction': 0.28681838512420654}","{'distance': 0.3463414634146341, 'evidence_accuracy': 0.6252019386106623, 'evidence_precision': 0.34683098591549294, 'evidence_recall': 0.6793103448275862, 'evidence_f1': 0.4592074592074592, 'similarity_metrics': np.float32(0.9983111), 'contradiction': 0.29821568727493286}","{'distance': 0.341796875, 'evidence_accuracy': 0.5864297253634895, 'evidence_precision': 0.30319148936170215, 'evidence_recall': 0.5896551724137931, 'evidence_f1': 0.4004683840749415, 'similarity_metrics': np.float32(0.9983111), 'contradiction': 0.29821568727493286}",,,,"{'distance': 0.0008077544426494665, 'evidence_accuracy': 0.7649434571890146, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9996852), 'contradiction': 0.6337202191352844}"
,,,"{'distance': 0.40532081377151796, 'evidence_accuracy': 0.47746478873239434, 'evidence_precision': 0.0963855421686747, 'evidence_recall': 0.3106796116504854, 'evidence_f1': 0.1471264367816092, 'similarity_metrics': np.float32(0.98365325), 'contradiction': 0.5030499696731567}","{'distance': 0.40422204847537135, 'evidence_accuracy': 0.4788732394366197, 'evidence_precision': 0.09667673716012085, 'evidence_recall': 0.3106796116504854, 'evidence_f1': 0.14746543778801843, 'similarity_metrics': np.float32(0.9843559), 'contradiction': 0.5547688007354736}","{'distance': 0.38794435857805254, 'evidence_accuracy': 0.4859154929577465, 'evidence_precision': 0.08544303797468354, 'evidence_recall': 0.2621359223300971, 'evidence_f1': 0.1288782816229117, 'similarity_metrics': np.float32(0.9890015), 'contradiction': 0.4687027335166931}","{'distance': 0.022535211267605604, 'evidence_accuracy': 0.8436619718309859, 'evidence_precision': 0.25, 'evidence_recall': 0.038834951456310676, 'evidence_f1': 0.06722689075630252, 'similarity_metrics': np.float32(0.77962464), 'contradiction': 0.03320835158228874}"
"{'distance': 0.15229357798165133, 'evidence_accuracy': 0.6938053097345133, 'evidence_precision': 0.3300970873786408, 'evidence_recall': 0.2463768115942029, 'evidence_f1': 0.28215767634854777, 'similarity_metrics': np.float32(0.99864995), 'contradiction': 0.9917659163475037}","{'distance': 0.7052631578947368, 'evidence_accuracy': 0.40707964601769914, 'evidence_precision': 0.2890792291220557, 'evidence_recall': 0.9782608695652174, 'evidence_f1': 0.44628099173553715, 'similarity_metrics': np.float32(0.6659924), 'contradiction': 0.9173352718353271}","{'distance': 0.739247311827957, 'evidence_accuracy': 0.38761061946902653, 'evidence_precision': 0.2777777777777778, 'evidence_recall': 0.9420289855072463, 'evidence_f1': 0.429042904290429, 'similarity_metrics': np.float32(0.76200044), 'contradiction': 0.07224863767623901}","{'distance': 0.7376237623762376, 'evidence_accuracy': 0.37168141592920356, 'evidence_precision': 0.2636165577342048, 'evidence_recall': 0.8768115942028986, 'evidence_f1': 0.4053601340033501, 'similarity_metrics': np.float32(0.92652225), 'contradiction': 0.9537910223007202}","{'distance': 0.7336683417085428, 'evidence_accuracy': 0.36106194690265486, 'evidence_precision': 0.2570806100217865, 'evidence_recall': 0.855072463768116, 'evidence_f1': 0.39530988274706874, 'similarity_metrics': np.float32(0.8937717), 'contradiction': 0.9797993302345276}","{'distance': 0.7737003058103975, 'evidence_accuracy': 0.36460176991150445, 'evidence_precision': 0.27494908350305497, 'evidence_recall': 0.9782608695652174, 'evidence_f1': 0.4292527821939586, 'similarity_metrics': np.float32(0.6614036), 'contradiction': 0.99233478307724}","{'distance': 0.031858407079646045, 'evidence_accuracy': 0.7592920353982301, 'evidence_precision': 0.5555555555555556, 'evidence_recall': 0.07246376811594203, 'evidence_f1': 0.12820512820512822, 'similarity_metrics': np.float32(0.996068), 'contradiction': 0.006009803619235754}"
"{'distance': 0.2931818181818182, 'evidence_accuracy': 0.5787847579814624, 'evidence_precision': 0.3514285714285714, 'evidence_recall': 0.40327868852459015, 'evidence_f1': 0.37557251908396944, 'similarity_metrics': np.float32(0.9954815), 'contradiction': 0.7800762057304382}",,,"{'distance': 0.3458475540386803, 'evidence_accuracy': 0.5365602471678682, 'evidence_precision': 0.31738035264483627, 'evidence_recall': 0.4131147540983607, 'evidence_f1': 0.358974358974359, 'similarity_metrics': np.float32(0.98891634), 'contradiction': 0.9553448557853699}","{'distance': 0.3219567690557452, 'evidence_accuracy': 0.5437693099897013, 'evidence_precision': 0.31648936170212766, 'evidence_recall': 0.3901639344262295, 'evidence_f1': 0.34948604992657856, 'similarity_metrics': np.float32(0.99106646), 'contradiction': 0.9624903798103333}","{'distance': 0.38838268792710706, 'evidence_accuracy': 0.5242018537590113, 'evidence_precision': 0.3195402298850575, 'evidence_recall': 0.4557377049180328, 'evidence_f1': 0.37567567567567567, 'similarity_metrics': np.float32(0.9924737), 'contradiction': 0.7774019837379456}","{'distance': 0.001029866117404743, 'evidence_accuracy': 0.6848609680741503, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9988611), 'contradiction': 0.0603119321167469}"
"{'distance': 0.3713450292397661, 'evidence_accuracy': 0.5255102040816326, 'evidence_precision': 0.17415730337078653, 'evidence_recall': 0.44285714285714284, 'evidence_f1': 0.25, 'similarity_metrics': np.float32(0.999009), 'contradiction': 0.3049182593822479}","{'distance': 0.3742690058479532, 'evidence_accuracy': 0.5229591836734694, 'evidence_precision': 0.17318435754189945, 'evidence_recall': 0.44285714285714284, 'evidence_f1': 0.248995983935743, 'similarity_metrics': np.float32(0.9945943), 'contradiction': 0.29917997121810913}","{'distance': 0.3742690058479532, 'evidence_accuracy': 0.5229591836734694, 'evidence_precision': 0.17318435754189945, 'evidence_recall': 0.44285714285714284, 'evidence_f1': 0.248995983935743, 'similarity_metrics': np.float32(0.9945943), 'contradiction': 0.29917997121810913}","{'distance': 0.8146853146853147, 'evidence_accuracy': 0.17857142857142858, 'evidence_precision': 0.15384615384615385, 'evidence_recall': 0.8, 'evidence_f1': 0.25806451612903225, 'similarity_metrics': np.float32(0.92945313), 'contradiction': 0.040993914008140564}","{'distance': 0.941544885177453, 'evidence_accuracy': 0.18877551020408162, 'evidence_precision': 0.17195767195767195, 'evidence_recall': 0.9285714285714286, 'evidence_f1': 0.29017857142857145, 'similarity_metrics': np.float32(0.8869207), 'contradiction': 0.5384514331817627}",,"{'distance': 0.1785714285714286, 'evidence_accuracy': 0.7091836734693877, 'evidence_precision': 0.18571428571428572, 'evidence_recall': 0.18571428571428572, 'evidence_f1': 0.18571428571428572, 'similarity_metrics': np.float32(0.8985269), 'contradiction': 0.3284115195274353}"
"{'distance': 0.2655038759689923, 'evidence_accuracy': 0.6125, 'evidence_precision': 0.08791208791208792, 'evidence_recall': 0.23880597014925373, 'evidence_f1': 0.12851405622489961, 'similarity_metrics': np.float32(0.9952246), 'contradiction': 0.019188473001122475}","{'distance': 0.24590163934426235, 'evidence_accuracy': 0.6107142857142858, 'evidence_precision': 0.05325443786982249, 'evidence_recall': 0.13432835820895522, 'evidence_f1': 0.07627118644067797, 'similarity_metrics': np.float32(0.9968107), 'contradiction': 0.019188473001122475}","{'distance': 0.25523809523809526, 'evidence_accuracy': 0.6107142857142858, 'evidence_precision': 0.05325443786982249, 'evidence_recall': 0.13432835820895522, 'evidence_f1': 0.07627118644067797, 'similarity_metrics': np.float32(0.9968107), 'contradiction': 0.019188473001122475}",,"{'distance': 0.46523016650342797, 'evidence_accuracy': 0.45357142857142857, 'evidence_precision': 0.08362369337979095, 'evidence_recall': 0.3582089552238806, 'evidence_f1': 0.13559322033898305, 'similarity_metrics': np.float32(0.87805444), 'contradiction': 0.8206714391708374}",,"{'distance': 0.005357142857142838, 'evidence_accuracy': 0.8785714285714286, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.014925373134328358, 'evidence_f1': 0.028571428571428574, 'similarity_metrics': np.float32(0.9786387), 'contradiction': 0.04080456495285034}"
"{'distance': 0.2678571428571429, 'evidence_accuracy': 0.5520110957004161, 'evidence_precision': 0.1939655172413793, 'evidence_recall': 0.24861878453038674, 'evidence_f1': 0.2179176755447942, 'similarity_metrics': np.float32(0.9930233), 'contradiction': 0.9888842105865479}","{'distance': 0.9444444444444444, 'evidence_accuracy': 0.2579750346740638, 'evidence_precision': 0.24641833810888253, 'evidence_recall': 0.9502762430939227, 'evidence_f1': 0.39135381114903306, 'similarity_metrics': np.float32(0.8647349), 'contradiction': 0.9005311727523804}","{'distance': 0.9521640091116174, 'evidence_accuracy': 0.26629680998613037, 'evidence_precision': 0.25142857142857145, 'evidence_recall': 0.9723756906077348, 'evidence_f1': 0.3995459704880817, 'similarity_metrics': np.float32(0.8740291), 'contradiction': 0.9102153182029724}","{'distance': 0.3219584569732937, 'evidence_accuracy': 0.5409153952843273, 'evidence_precision': 0.22014925373134328, 'evidence_recall': 0.3259668508287293, 'evidence_f1': 0.26280623608017817, 'similarity_metrics': np.float32(0.9936855), 'contradiction': 0.9951562881469727}","{'distance': 0.31949592290585616, 'evidence_accuracy': 0.5409153952843273, 'evidence_precision': 0.21804511278195488, 'evidence_recall': 0.32044198895027626, 'evidence_f1': 0.2595078299776286, 'similarity_metrics': np.float32(0.99445754), 'contradiction': 0.9951562881469727}","{'distance': 0.45716451857467777, 'evidence_accuracy': 0.44937586685159503, 'evidence_precision': 0.2032967032967033, 'evidence_recall': 0.4088397790055249, 'evidence_f1': 0.27155963302752295, 'similarity_metrics': np.float32(0.9879645), 'contradiction': 0.9939249157905579}",
"{'distance': 0.29428571428571426, 'evidence_accuracy': 0.5481770833333334, 'evidence_precision': 0.29927007299270075, 'evidence_recall': 0.3459915611814346, 'evidence_f1': 0.3209393346379648, 'similarity_metrics': np.float32(0.94906276), 'contradiction': 0.991908609867096}","{'distance': 0.2847025495750708, 'evidence_accuracy': 0.5598958333333334, 'evidence_precision': 0.30798479087452474, 'evidence_recall': 0.34177215189873417, 'evidence_f1': 0.324, 'similarity_metrics': np.float32(0.94596195), 'contradiction': 0.9921014904975891}","{'distance': 0.2796725784447476, 'evidence_accuracy': 0.5325520833333334, 'evidence_precision': 0.24583333333333332, 'evidence_recall': 0.2489451476793249, 'evidence_f1': 0.24737945492662475, 'similarity_metrics': np.float32(0.99958134), 'contradiction': 0.027923401445150375}","{'distance': 0.7259475218658893, 'evidence_accuracy': 0.4557291666666667, 'evidence_precision': 0.35566188197767146, 'evidence_recall': 0.9409282700421941, 'evidence_f1': 0.5162037037037036, 'similarity_metrics': np.float32(0.8406054), 'contradiction': 0.0598473884165287}","{'distance': 0.33428775948460987, 'evidence_accuracy': 0.5598958333333334, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.42616033755274263, 'evidence_f1': 0.37407407407407406, 'similarity_metrics': np.float32(0.9508388), 'contradiction': 0.9864923357963562}","{'distance': 0.9472016895459345, 'evidence_accuracy': 0.3216145833333333, 'evidence_precision': 0.31216931216931215, 'evidence_recall': 0.9957805907172996, 'evidence_f1': 0.47532729103726085, 'similarity_metrics': np.float32(0.7409759), 'contradiction': 0.015750298276543617}",
"{'distance': 0.4688090737240076, 'evidence_accuracy': 0.44804088586030666, 'evidence_precision': 0.08737864077669903, 'evidence_recall': 0.391304347826087, 'evidence_f1': 0.14285714285714285, 'similarity_metrics': np.float32(0.9784334), 'contradiction': 0.9564689993858337}","{'distance': 0.4291079812206573, 'evidence_accuracy': 0.48211243611584326, 'evidence_precision': 0.08480565371024736, 'evidence_recall': 0.34782608695652173, 'evidence_f1': 0.13636363636363638, 'similarity_metrics': np.float32(0.98330414), 'contradiction': 0.14024391770362854}","{'distance': 0.4886475814412635, 'evidence_accuracy': 0.4463373083475298, 'evidence_precision': 0.10975609756097561, 'evidence_recall': 0.5217391304347826, 'evidence_f1': 0.18136020151133503, 'similarity_metrics': np.float32(0.98074883), 'contradiction': 0.3273886740207672}",,"{'distance': 0.3189897100093545, 'evidence_accuracy': 0.5502555366269165, 'evidence_precision': 0.07048458149779736, 'evidence_recall': 0.2318840579710145, 'evidence_f1': 0.10810810810810811, 'similarity_metrics': np.float32(0.9766185), 'contradiction': 0.9893882274627686}",,"{'distance': 0.023850085178875657, 'evidence_accuracy': 0.858603066439523, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.95108944), 'contradiction': 0.05625297501683235}"
"{'distance': 0.33889816360601, 'evidence_accuracy': 0.5684210526315789, 'evidence_precision': 0.08856088560885608, 'evidence_recall': 0.375, 'evidence_f1': 0.14328358208955222, 'similarity_metrics': np.float32(0.991148), 'contradiction': 0.9750925302505493}","{'distance': 0.8235294117647058, 'evidence_accuracy': 0.1774436090225564, 'evidence_precision': 0.09682804674457429, 'evidence_recall': 0.90625, 'evidence_f1': 0.17496229260935142, 'similarity_metrics': np.float32(0.841074), 'contradiction': 0.9529595971107483}","{'distance': 0.8061088977423638, 'evidence_accuracy': 0.18345864661654135, 'evidence_precision': 0.09612141652613827, 'evidence_recall': 0.890625, 'evidence_f1': 0.1735159817351598, 'similarity_metrics': np.float32(0.83396643), 'contradiction': 0.024611692875623703}","{'distance': 0.83115338882283, 'evidence_accuracy': 0.15789473684210525, 'evidence_precision': 0.08528428093645485, 'evidence_recall': 0.796875, 'evidence_f1': 0.1540785498489426, 'similarity_metrics': np.float32(0.88176537), 'contradiction': 0.8935388326644897}","{'distance': 0.7912457912457913, 'evidence_accuracy': 0.20601503759398496, 'evidence_precision': 0.09581881533101046, 'evidence_recall': 0.859375, 'evidence_f1': 0.1724137931034483, 'similarity_metrics': np.float32(0.8631642), 'contradiction': 0.79856276512146}","{'distance': 0.4276037256562235, 'evidence_accuracy': 0.49473684210526314, 'evidence_precision': 0.08536585365853659, 'evidence_recall': 0.4375, 'evidence_f1': 0.14285714285714288, 'similarity_metrics': np.float32(0.9896336), 'contradiction': 0.9834024906158447}","{'distance': 0.046616541353383445, 'evidence_accuracy': 0.8631578947368421, 'evidence_precision': 0.06451612903225806, 'evidence_recall': 0.03125, 'evidence_f1': 0.042105263157894736, 'similarity_metrics': np.float32(0.8299263), 'contradiction': 0.08495327830314636}"
"{'distance': 0.437037037037037, 'evidence_accuracy': 0.48932676518883417, 'evidence_precision': 0.0749185667752443, 'evidence_recall': 0.46, 'evidence_f1': 0.1288515406162465, 'similarity_metrics': np.float32(0.98347104), 'contradiction': 0.14281031489372253}","{'distance': 0.22182468694096602, 'evidence_accuracy': 0.6272577996715928, 'evidence_precision': 0.031746031746031744, 'evidence_recall': 0.12, 'evidence_f1': 0.0502092050209205, 'similarity_metrics': np.float32(0.98875594), 'contradiction': 0.9709317684173584}","{'distance': 0.4065116279069767, 'evidence_accuracy': 0.47783251231527096, 'evidence_precision': 0.03793103448275862, 'evidence_recall': 0.22, 'evidence_f1': 0.06470588235294118, 'similarity_metrics': np.float32(0.98162353), 'contradiction': 0.3102763295173645}","{'distance': 0.48468468468468473, 'evidence_accuracy': 0.49589490968801314, 'evidence_precision': 0.10461538461538461, 'evidence_recall': 0.68, 'evidence_f1': 0.18133333333333332, 'similarity_metrics': np.float32(0.98152256), 'contradiction': 0.9792871475219727}",,"{'distance': 0.3972850678733032, 'evidence_accuracy': 0.5008210180623974, 'evidence_precision': 0.03985507246376811, 'evidence_recall': 0.22, 'evidence_f1': 0.06748466257668712, 'similarity_metrics': np.float32(0.9909368), 'contradiction': 0.9769349098205566}","{'distance': 0.0016420361247947435, 'evidence_accuracy': 0.916256157635468, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.999897), 'contradiction': 0.036286816000938416}"
"{'distance': 0.04684684684684681, 'evidence_accuracy': 0.8242753623188406, 'evidence_precision': 0.6428571428571429, 'evidence_recall': 0.17142857142857143, 'evidence_f1': 0.2706766917293233, 'similarity_metrics': np.float32(0.9995508), 'contradiction': 0.9792957305908203}","{'distance': 0.27510917030567683, 'evidence_accuracy': 0.7572463768115942, 'evidence_precision': 0.43555555555555553, 'evidence_recall': 0.9333333333333333, 'evidence_f1': 0.593939393939394, 'similarity_metrics': np.float32(0.9893722), 'contradiction': 0.9778207540512085}","{'distance': 0.2682926829268293, 'evidence_accuracy': 0.6503623188405797, 'evidence_precision': 0.25280898876404495, 'evidence_recall': 0.42857142857142855, 'evidence_f1': 0.31802120141342755, 'similarity_metrics': np.float32(0.9993048), 'contradiction': 0.9830804467201233}","{'distance': 0.17636022514071292, 'evidence_accuracy': 0.7318840579710145, 'evidence_precision': 0.3162393162393162, 'evidence_recall': 0.3523809523809524, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': np.float32(0.9995371), 'contradiction': 0.9842551946640015}","{'distance': 0.07636363636363641, 'evidence_accuracy': 0.8405797101449275, 'evidence_precision': 0.6888888888888889, 'evidence_recall': 0.29523809523809524, 'evidence_f1': 0.41333333333333333, 'similarity_metrics': np.float32(0.9995371), 'contradiction': 0.9731730818748474}","{'distance': 0.06739526411657559, 'evidence_accuracy': 0.8043478260869565, 'evidence_precision': 0.4634146341463415, 'evidence_recall': 0.18095238095238095, 'evidence_f1': 0.26027397260273977, 'similarity_metrics': np.float32(0.99865377), 'contradiction': 0.9601652026176453}",
"{'distance': 0.9228395061728395, 'evidence_accuracy': 0.23851687880464859, 'evidence_precision': 0.22908251586843623, 'evidence_recall': 0.9084668192219679, 'evidence_f1': 0.3658986175115207, 'similarity_metrics': np.float32(0.8631991), 'contradiction': 0.9977272152900696}","{'distance': 0.9191290824261276, 'evidence_accuracy': 0.23685666851134476, 'evidence_precision': 0.22868663594470046, 'evidence_recall': 0.9084668192219679, 'evidence_f1': 0.3653934652554072, 'similarity_metrics': np.float32(0.8202119), 'contradiction': 0.962242841720581}","{'distance': 0.9459734964322121, 'evidence_accuracy': 0.2501383508577753, 'evidence_precision': 0.23831242873432154, 'evidence_recall': 0.9565217391304348, 'evidence_f1': 0.38156093108169786, 'similarity_metrics': np.float32(0.83551204), 'contradiction': 0.9914494156837463}","{'distance': 0.5401432340746325, 'evidence_accuracy': 0.472606530160487, 'evidence_precision': 0.28747940691927515, 'evidence_recall': 0.7986270022883295, 'evidence_f1': 0.4227740763173834, 'similarity_metrics': np.float32(0.9860343), 'contradiction': 0.9858988523483276}","{'distance': 0.5401515151515152, 'evidence_accuracy': 0.47980077476480354, 'evidence_precision': 0.29266281945589445, 'evidence_recall': 0.8123569794050344, 'evidence_f1': 0.43030303030303024, 'similarity_metrics': np.float32(0.9913224), 'contradiction': 0.9762867093086243}","{'distance': 0.5598338995847489, 'evidence_accuracy': 0.47980077476480354, 'evidence_precision': 0.2956945572705118, 'evidence_recall': 0.8329519450800915, 'evidence_f1': 0.4364508393285372, 'similarity_metrics': np.float32(0.9869105), 'contradiction': 0.9858988523483276}",
