"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Two shabbily dressed women hold mics as they compete in a rap battle in front of a cheering crowd. Women [[wearing]] a [[black]] top and glasses speaking into a blue tipped [[microphone]] with another woman beside her writing.","Two shabbily dressed women hold mics as they compete in a rap battle in front of a cheering crowd. Women [[seaport]] a [[nigga]] top and glasses speaking into a blue tipped [[trims]] with another woman beside her writing.",0.2183746099472046,0.7600229978561401,0,1,0,92,"Successful"
"One woman speaking into a microphone while a second woman writes beside her. [[Women]] [[wearing]] a [[black]] [[top]] and [[glasses]] [[speaking]] into a [[blue]] [[tipped]] [[microphone]] with another [[woman]] beside her writing.","One woman speaking into a microphone while a second woman writes beside her. [[Hen]] [[oporto]] a [[niro]] [[tertiary]] and [[glass]] [[statement]] into a [[contusions]] [[superposition]] [[earphone]] with another [[consort]] beside her writing.",0.2055293321609497,0.29281294345855713,0,0,0,273,"Failed"
"The girl is walking alongside the horse. [[A]] [[young]] [[girl]] in a [[riding]] [[outfit]] is [[sitting]] on a [[horse]] [[holding]] a teddy [[bear]].","The girl is walking alongside the horse. [[paras]] [[youths]] [[girlie]] in a [[horsey]] [[sequined]] is [[session]] on a [[prancing]] [[organise]] a teddy [[shoulder]].",0.1622387170791626,0.2384629249572754,0,0,0,232,"Failed"
"The girl is riding a horse. [[A]] [[young]] [[girl]] in a [[riding]] [[outfit]] is [[sitting]] on a [[horse]] [[holding]] a [[teddy]] [[bear]].","The girl is riding a horse. [[paras]] [[youths]] [[girlie]] in a [[horsey]] [[sequined]] is [[session]] on a [[prancing]] [[orchestrate]] a [[upholstered]] [[xiong]].",0.15729302167892456,0.2253161072731018,0,0,0,225,"Failed"
"Uniformed people are eating. Three people in uniform are outdoors and are observing a scene which is out of the [[picture]].","Uniformed people are eating. Three people in uniform are outdoors and are observing a scene which is out of the [[image]].",0.18119990825653076,0.8002644777297974,1,0,1,48,"Successful"
"Uniformed people are observing a scene. Three people in uniform are outdoors and are observing a scene which is out of the [[picture]].","Uniformed people are observing a scene. Three people in uniform are outdoors and are observing a scene which is out of the [[panorama]].",0.19093632698059082,0.8305188417434692,0,1,0,49,"Successful"
"Uniformed people are outside. Three people in uniform are outdoors and are observing a scene which is out of the [[picture]].","Uniformed people are outside. Three people in uniform are outdoors and are observing a scene which is out of the [[image]].",0.18578040599822998,0.8010396957397461,1,0,1,48,"Successful"
"The stockings are white and purple. [[A]] [[person]] [[wearing]] orange [[stockings]] and chunky [[boots]] [[has]] her [[legs]] [[stretched]] out on the grass.","The stockings are white and purple. [[para]] [[persona]] [[harper]] orange [[fishnets]] and chunky [[rebooting]] [[hague]] her [[crotch]] [[lengthy]] out on the grass.",0.1395806074142456,0.5,0,0,0,172,"Failed"
"A person is wearing boots. [[A]] [[person]] [[wearing]] orange stockings and chunky [[boots]] [[has]] her legs [[stretched]] out on the grass.","A person is wearing boots. [[paras]] [[persona]] [[seaport]] orange stockings and chunky [[rebooting]] [[hague]] her legs [[lengthy]] out on the grass.",0.15928739309310913,0.5,0,0,0,172,"Failed"
"The burning blue building smells of smoke. A red truck is parked next to a burning blue building while a man in a green vest [[runs]] toward it.","The burning blue building smells of smoke. A red truck is parked next to a burning blue building while a man in a green vest [[executes]] toward it.",0.15257370471954346,0.8375234007835388,1,0,1,44,"Successful"
"A boy is sleeping. A [[boy]] rollerskating in the street.","A boy is sleeping. A [[barman]] rollerskating in the street.",0.18142414093017578,0.8037847280502319,1,0,1,55,"Successful"
"A boy is outside. A boy rollerskating in the [[street]].","A boy is outside. A boy rollerskating in the [[rua]].",0.1814337968826294,0.7911587953567505,1,0,1,28,"Successful"
"A boy is skating with a hockey stick. A [[boy]] rollerskating in the street.","A boy is skating with a hockey stick. A [[buddy]] rollerskating in the street.",0.15626835823059082,0.8296424150466919,1,0,1,59,"Successful"
"Children are running down the street. A [[birthday]] party for many little people to enjoy.","Children are running down the street. A [[commemorating]] party for many little people to enjoy.",0.16946345567703247,0.8019831776618958,1,0,1,21,"Successful"
"A boy plays with a yoyo. A few young [[boys]] throwing a football over a volleyball net.","A boy plays with a yoyo. A few young [[dudes]] throwing a football over a volleyball net.",0.16587823629379272,0.8160144090652466,1,0,1,63,"Successful"
"Boys playing. A few [[young]] [[boys]] [[throwing]] a football over a volleyball net.","Boys playing. A few [[enfant]] [[hombres]] [[slinging]] a football over a volleyball net.",0.1589723825454712,0.7861167192459106,1,0,1,92,"Successful"
"Two dogs sleep. Two furry beige [[dogs]] playing in ocean [[surf]].","Two dogs sleep. Two furry beige [[cabot]] playing in ocean [[sail]].",0.2497105598449707,0.9272708892822266,0,1,0,86,"Successful"
"Two dogs are outside. Two furry beige dogs playing in ocean [[surf]].","Two dogs are outside. Two furry beige dogs playing in ocean [[browse]].",0.2303755283355713,0.7612237930297852,0,1,0,35,"Successful"
"Two dogs are playing on a beach. [[Two]] [[furry]] [[beige]] [[dogs]] [[playing]] in [[ocean]] [[surf]].","Two dogs are playing on a beach. [[Three]] [[chubby]] [[taupe]] [[hound]] [[gaming]] in [[oceania]] [[exploration]].",0.20956701040267944,0.2844468355178833,0,0,0,124,"Failed"
"Two female synchronized swimmers are in the pool. Two sweet [[young]] [[girls]] on ice [[skates]], hands up and [[holding]] on to [[each]] other get ready to [[begin]] their performance on the ice.","Two female synchronized swimmers are in the pool. Two sweet [[juvenile]] [[hoes]] on ice [[skating]], hands up and [[observance]] on to [[all]] other get ready to [[debut]] their performance on the ice.",0.2088807225227356,0.26445627212524414,0,0,0,348,"Failed"
"Two females holding each other. Two sweet young girls on ice skates, hands up and [[holding]] on to each other get ready to begin their performance on the [[ice]].","Two females holding each other. Two sweet young girls on ice skates, hands up and [[arranges]] on to each other get ready to begin their performance on the [[icy]].",0.22461438179016113,0.7840195298194885,1,0,1,60,"Successful"
"Three puppies are snuggling with their mother by the fire. [[Three]] [[puppies]] are in the [[tub]] being [[sprayed]] with [[water]] by a [[person]].","Three puppies are snuggling with their mother by the fire. [[Five]] [[dog]] are in the [[swim]] being [[spraying]] with [[agua]] by a [[nobody]].",0.19333869218826294,0.26692646741867065,0,0,0,134,"Failed"
"Animals are in a tub. [[Three]] puppies are in the tub being sprayed with water by a person.","Animals are in a tub. [[Trois]] puppies are in the tub being sprayed with water by a person.",0.18232882022857666,0.8066763877868652,1,0,1,25,"Successful"
"Someone is having a picnic near the lake. Someone [[splashing]] in the [[water]].","Someone is having a picnic near the lake. Someone [[droplet]] in the [[aguas]].",0.20404422283172607,0.23938477039337158,0,0,0,64,"Failed"
"A person is splashing in water. Someone splashing in the [[water]].","A person is splashing in water. Someone splashing in the [[aqueduct]].",0.16834914684295654,0.8091412782669067,1,0,1,17,"Successful"
"The child is drinking at a bar. [[Colorful]] rings spraying water at little girl wearing swimsuit.","The child is drinking at a bar. [[Colourful]] rings spraying water at little girl wearing swimsuit.",0.17613708972930908,0.8031580448150635,1,0,1,56,"Successful"
"The child is playing. Colorful rings [[spraying]] water at little girl wearing swimsuit.","The child is playing. Colorful rings [[fumigation]] water at little girl wearing swimsuit.",0.1820894479751587,0.7727771997451782,1,0,1,34,"Successful"
"A man is playing guitar. [[A]] [[older]] [[man]] in a [[hat]] is [[playing]] a [[accordion]] on the [[street]] while [[sitting]] in a [[chair]].","A man is playing guitar. [[paras]] [[sheiks]] [[laddie]] in a [[chap]] is [[cheek]] a [[harmonium]] on the [[rau]] while [[sittin]] in a [[presidency]].",0.1766059398651123,0.2576427459716797,0,0,0,204,"Failed"
"A man is wearing a hat. [[A]] [[older]] [[man]] in a [[hat]] is [[playing]] a [[accordion]] on the [[street]] while [[sitting]] in a [[chair]].","A man is wearing a hat. [[para]] [[ancient]] [[laddie]] in a [[chaps]] is [[replay]] a [[harpsichord]] on the [[rue]] while [[seated]] in a [[presidency]].",0.17128264904022217,0.2572892904281616,0,0,0,190,"Failed"
"A woman bathing her daughter. [[Small]] [[girl]] in an [[apron]] [[placing]] [[confetti]] in a woman's hair.","A woman bathing her daughter. [[Underage]] [[donna]] in an [[pont]] [[pleasure]] [[glitter]] in a woman's hair.",0.19247984886169434,0.5,0,0,0,198,"Failed"
"A young girl putting confetti in a lady's hair. [[Small]] [[girl]] in an [[apron]] [[placing]] [[confetti]] in a woman's [[hair]].","A young girl putting confetti in a lady's hair. [[Smallest]] [[dames]] in an [[pont]] [[venue]] [[centerpieces]] in a woman's [[pubes]].",0.19350433349609375,0.5,0,0,0,202,"Failed"
"Girls talking next to the toilet. Two [[teenage]] girls conversing next to lockers.","Girls talking next to the toilet. Two [[children]] girls conversing next to lockers.",0.1893470287322998,0.8125109672546387,1,0,1,31,"Successful"
"People talking next to lockers. Two teenage girls conversing next to [[lockers]].","People talking next to lockers. Two teenage girls conversing next to [[racks]].",0.1820739507675171,0.80328768491745,1,0,1,43,"Successful"
"A man is holding a snowboard. A [[man]] holding a yellow surfboard facing the ocean.","A man is holding a snowboard. A [[guy]] holding a yellow surfboard facing the ocean.",0.1620250940322876,0.8214149475097656,1,0,1,59,"Successful"
"A man is holding a surfboard. A man holding a yellow surfboard facing the [[ocean]].","A man is holding a surfboard. A man holding a yellow surfboard facing the [[seafaring]].",0.1551794409751892,0.8259475231170654,1,0,1,44,"Successful"
"The robe is black. A [[man]] [[wearing]] a [[long]] brown [[robe]] is [[playing]] the [[guitar]] while another [[person]] is [[sitting]] at the [[drums]] and yet another is [[wearing]] a [[long]] gray [[robe]] and [[singing]].","The robe is black. A [[boy]] [[harbours]] a [[longest]] brown [[apparel]] is [[reproduce]] the [[melodic]] while another [[interpersonal]] is [[seat]] at the [[percussionist]] and yet another is [[gate]] a [[along]] gray [[attire]] and [[choirs]].",0.15256476402282715,0.22288715839385986,0,0,0,339,"Failed"
"The robe is brown. [[A]] [[man]] [[wearing]] a [[long]] [[brown]] [[robe]] is [[playing]] the [[guitar]] while another [[person]] is [[sitting]] at the [[drums]] and yet another is [[wearing]] a [[long]] gray [[robe]] and [[singing]].","The robe is brown. [[paras]] [[boy]] [[harbours]] a [[longest]] [[haired]] [[sequined]] is [[reproduce]] the [[musician]] while another [[interpersonal]] is [[hearing]] at the [[percussion]] and yet another is [[carry]] a [[lasting]] gray [[apparel]] and [[choir]].",0.14477354288101196,0.22187691926956177,0,0,0,335,"Failed"
"A man lying on a field holding a wrecking ball. [[A]] [[man]] [[lying]] on the [[grass]] on a rugby field, holding a rugby ball.","A man lying on a field holding a wrecking ball. [[another]] [[males]] [[womens]] on the [[thistles]] on a rugby field, holding a rugby ball.",0.1991099715232849,0.24712884426116943,0,0,0,210,"Failed"
"A man lying in the grass holding on to a ball. A man lying on the grass on a rugby field, holding a rugby [[ball]].","A man lying in the grass holding on to a ball. A man lying on the grass on a rugby field, holding a rugby [[bal]].",0.1794126033782959,0.8126382827758789,1,0,1,37,"Successful"
"A women is skiing of the mountain. a [[guy]] with [[long]] [[hair]] is [[making]] a [[sand]] [[sculpture]]","A women is skiing of the mountain. a [[types]] with [[lengthy]] [[frizzy]] is [[adopting]] a [[sables]] [[artistry]]",0.19469237327575684,0.5,0,0,0,186,"Failed"
"A long haired guy is working with sand. a [[guy]] with [[long]] [[hair]] is [[making]] a [[sand]] [[sculpture]]","A long haired guy is working with sand. a [[laddie]] with [[bulky]] [[furry]] is [[devise]] a [[sables]] [[artistry]]",0.16789764165878296,0.25252997875213623,0,0,0,195,"Failed"
"A young girl is sitting in her chair. Several [[adults]] [[look]] on while a young girl plays in a ball pit.","A young girl is sitting in her chair. Several [[mature]] [[ponder]] on while a young girl plays in a ball pit.",0.18016314506530762,0.5,0,0,0,190,"Failed"
"A young girl is playing. Several [[adults]] look on while a young girl plays in a ball pit.","A young girl is playing. Several [[adult]] look on while a young girl plays in a ball pit.",0.1713961362838745,0.8372514843940735,0,1,0,17,"Successful"
"A girl is performing. A [[crowd]] gathered around a young man who is performing.","A girl is performing. A [[riches]] gathered around a young man who is performing.",0.1649184226989746,0.8244582414627075,1,0,1,34,"Successful"
"They are at a performance. A crowd gathered around a young man who is [[performing]].","They are at a performance. A crowd gathered around a young man who is [[conducting]].",0.16539454460144043,0.7417601943016052,1,0,1,50,"Successful"
"The lady has the two dogs inside. [[A]] [[lady]] [[holding]] one [[dog]] while another [[dog]] is [[playing]] in the [[yard]].","The lady has the two dogs inside. [[paras]] [[chick]] [[organise]] one [[stacy]] while another [[dogs]] is [[replication]] in the [[garden]].",0.18148118257522583,0.24346786737442017,0,0,0,208,"Failed"
"A lady has two dogs with her. [[A]] [[lady]] [[holding]] one [[dog]] while another [[dog]] is [[playing]] in the [[yard]].","A lady has two dogs with her. [[paras]] [[senora]] [[organise]] one [[stacy]] while another [[dogs]] is [[replication]] in the [[garden]].",0.20574313402175903,0.2589338421821594,0,0,0,206,"Failed"
"Two female artists are demonstrating punches for the audience. Two [[female]] martial [[artists]] [[demonstrate]] a [[kick]] for an [[audience]].","Two female artists are demonstrating punches for the audience. Two [[nana]] martial [[storytellers]] [[exposition]] a [[baja]] for an [[clients]].",0.20478308200836182,0.5,0,0,0,162,"Failed"
"Two martial artists demonstrate moves for the audience. Two female martial [[artists]] [[demonstrate]] a [[kick]] for an [[audience]].","Two martial artists demonstrate moves for the audience. Two female martial [[storytellers]] [[testimony]] a [[below]] for an [[clients]].",0.2047882080078125,0.5,0,0,0,155,"Failed"
"The boy is doing a jump on rollerblades. A boy on a [[skateboard]] in [[midair]]","The boy is doing a jump on rollerblades. A boy on a [[snowboarders]] in [[air]]",0.13729310035705566,0.8332274556159973,1,0,1,53,"Successful"
"The boy is riding his board. A boy on a [[skateboard]] in midair","The boy is riding his board. A boy on a [[skate]] in midair",0.14010608196258545,0.8412004709243774,1,0,1,23,"Successful"
"A man wearing football pads. [[A]] [[man]] in a [[black]] [[tank]] [[top]] [[wearing]] a red [[plaid]] [[hat]]","A man wearing football pads. [[another]] [[humans]] in a [[nigger]] [[godown]] [[uppermost]] [[doorway]] a red [[tweed]] [[millinery]]",0.19282233715057373,0.26806747913360596,0,0,0,180,"Failed"
"A man in a hat. A man in a black [[tank]] top wearing a red plaid hat","A man in a hat. A man in a black [[tanque]] top wearing a red plaid hat",0.2059417963027954,0.8068867921829224,0,1,0,42,"Successful"
"Two people ticking each other. Two [[people]] kickboxing, with others spectating.","Two people ticking each other. Two [[personas]] kickboxing, with others spectating.",0.21026206016540527,0.8053411245346069,0,1,0,47,"Successful"
"Two people fighting each other. [[Two]] [[people]] [[kickboxing]], with others spectating.","Two people fighting each other. [[Three]] [[countrymen]] [[cardio]], with others spectating.",0.21403247117996216,0.2503078579902649,0,0,0,71,"Failed"
"A woman walks along with a can of soda in his hand. [[A]] [[man]] [[walks]] along with a can of [[soda]] in his hand.","A woman walks along with a can of soda in his hand. [[another]] [[blokes]] [[hiking]] along with a can of [[coke]] in his hand.",0.1888800859451294,0.23388922214508057,0,0,0,96,"Failed"
"A person walks along with a can of soda in his hand. [[A]] [[man]] [[walks]] along with a can of [[soda]] in his [[hand]].","A person walks along with a can of soda in his hand. [[another]] [[humans]] [[jumps]] along with a can of [[coke]] in his [[mano]].",0.18144184350967407,0.23200833797454834,0,0,0,96,"Failed"
"there is no way one can learn music. A [[woman]] plays guitar for [[tips]].","there is no way one can learn music. A [[maiden]] plays guitar for [[noticing]].",0.22431248426437378,0.2667536735534668,0,0,0,170,"Failed"
"music can be learn by litsen. A woman plays [[guitar]] for tips.","music can be learn by litsen. A woman plays [[basses]] for tips.",0.22189456224441528,0.7652075290679932,1,0,1,58,"Successful"
"One man pushes the other man down the hill on the sled as onlookers laugh. Two [[dirt]] bikers- one in black and [[red]], [[sporting]] [[number]] 64, the other in blue and [[white]] [[displaying]] a [[red]] '21'- round the corner of a tree-lined track.","One man pushes the other man down the hill on the sled as onlookers laugh. Two [[soiling]] bikers- one in black and [[sandpiper]], [[entertainments]] [[quantity]] 64, the other in blue and [[blank]] [[prove]] a [[flushed]] '21'- round the corner of a tree-lined track.",0.2263263463973999,0.7233873009681702,0,1,0,183,"Successful"
"There are two people and two motorbikes in this picture. [[Two]] [[dirt]] bikers- one in black and [[red]], [[sporting]] [[number]] 64, the other in blue and [[white]] [[displaying]] a [[red]] '21'- round the [[corner]] of a tree-lined [[track]].","There are two people and two motorbikes in this picture. [[Three]] [[soiling]] bikers- one in black and [[sandpiper]], [[athletes]] [[quantity]] 64, the other in blue and [[blank]] [[exhibiting]] a [[tinto]] '21'- round the [[nooks]] of a tree-lined [[railings]].",0.1924331784248352,0.24600327014923096,0,0,0,238,"Failed"
"A fully dressed man holds a sign. A shirtless [[man]] with red paint on his torso holding a stick.","A fully dressed man holds a sign. A shirtless [[homme]] with red paint on his torso holding a stick.",0.19127464294433594,0.7940781116485596,1,0,1,64,"Successful"
"A man with no shirt holds a stick. [[A]] [[shirtless]] [[man]] with red [[paint]] on his [[torso]] [[holding]] a [[stick]].","A man with no shirt holds a stick. [[paras]] [[hunks]] [[dude]] with red [[colours]] on his [[lung]] [[arranging]] a [[carrot]].",0.19593244791030884,0.2669331431388855,0,0,0,195,"Failed"
"The men are sitting in silence. Two [[men]] heavily [[immersed]] in a conversation worth [[having]].","The men are sitting in silence. Two [[boy]] heavily [[awash]] in a conversation worth [[adopt]].",0.2273343801498413,0.5,0,0,0,184,"Failed"
"Two men are talking. Two [[men]] heavily [[immersed]] in a conversation worth [[having]].","Two men are talking. Two [[fella]] heavily [[sunken]] in a conversation worth [[adopt]].",0.22867417335510254,0.7395191788673401,0,1,0,83,"Successful"
"Young people are running outdoors. Two [[kids]] [[running]] past a dinosaur in the [[woods]].","Young people are running outdoors. Two [[kid]] [[implementing]] past a dinosaur in the [[jungles]].",0.2138524055480957,0.7384154796600342,0,1,0,113,"Successful"
"some people walking on the road. Xylophonists [[play]] in a dark setting.","some people walking on the road. Xylophonists [[reproduce]] in a dark setting.",0.22070688009262085,0.8066714406013489,0,1,0,33,"Successful"
"someone who plays a xylophone. Xylophonists [[play]] in a dark setting.","someone who plays a xylophone. Xylophonists [[reproduce]] in a dark setting.",0.20166611671447754,0.8228827714920044,0,1,0,33,"Successful"
"xylophone is played by someone. Xylophonists [[play]] in a dark setting.","xylophone is played by someone. Xylophonists [[reproduce]] in a dark setting.",0.1972430944442749,0.827682375907898,0,1,0,33,"Successful"
"The old lady spends a good time relaxing on the lounge. A [[woman]] [[runs]] on the [[beach]].","The old lady spends a good time relaxing on the lounge. A [[maiden]] [[implements]] on the [[swimming]].",0.206246018409729,0.267486572265625,0,0,0,104,"Failed"
"There is a person jogging by the shore. A woman runs on the [[beach]].","There is a person jogging by the shore. A woman runs on the [[playa]].",0.17965972423553467,0.8166150450706482,1,0,1,29,"Successful"
"A boy is performing on stage. A street performer is [[entertaining]] a gathered audience with the help of a young boy.","A boy is performing on stage. A street performer is [[entertainment]] a gathered audience with the help of a young boy.",0.14310431480407715,0.8525581359863281,1,0,1,37,"Successful"
"A street performer and young boy are entertaining passersby. [[A]] street performer is entertaining a [[gathered]] [[audience]] with the [[help]] of a young [[boy]].","A street performer and young boy are entertaining passersby. [[paras]] street performer is entertaining a [[reunited]] [[clients]] with the [[substantiate]] of a young [[copulate]].",0.16016685962677002,0.5,0,0,0,246,"Failed"
"A couple is standing and frowning. A [[couple]] is sitting down smiling, with the woman linking arms with the man.","A couple is standing and frowning. A [[coincide]] is sitting down smiling, with the woman linking arms with the man.",0.19858038425445557,0.8193175196647644,0,1,0,55,"Successful"
"A couple is sitting down and smiling. A couple is sitting down smiling, with the [[woman]] linking arms with the man.","A couple is sitting down and smiling. A couple is sitting down smiling, with the [[femme]] linking arms with the man.",0.17465251684188843,0.8058508634567261,1,0,1,52,"Successful"
"A couple is sitting down and smiling at each other. A couple is sitting down smiling, with the [[woman]] linking arms with the man.","A couple is sitting down and smiling at each other. A couple is sitting down smiling, with the [[femmes]] linking arms with the man.",0.1790463924407959,0.8016447424888611,1,0,1,51,"Successful"
"A man plays the clarinet for his family. A [[man]] [[plays]] a [[piano]] [[painted]] with an [[image]] of a [[woman]] on it.","A man plays the clarinet for his family. A [[bro]] [[dessert]] a [[footing]] [[portraits]] with an [[profiling]] of a [[maiden]] on it.",0.19456422328948975,0.5,0,0,0,206,"Failed"
"A man plays a piano. A [[man]] [[plays]] a [[piano]] [[painted]] with an [[image]] of a woman on it.","A man plays a piano. A [[laddie]] [[dessert]] a [[groundwork]] [[portraits]] with an [[profiling]] of a woman on it.",0.18497741222381592,0.5,0,0,0,211,"Failed"
"A boy is playing trombone. A [[man]] [[playing]] a [[piano]]","A boy is playing trombone. A [[gaillard]] [[wagers]] a [[footing]]",0.20749926567077637,0.2690514922142029,0,0,0,100,"Failed"
"The man's hands are on the keys of a piano. A man [[playing]] a piano","The man's hands are on the keys of a piano. A man [[play]] a piano",0.15217244625091553,0.800922155380249,1,0,1,50,"Successful"
"A woman is ironing red pants. A [[woman]] [[wearing]] a [[bright]] [[orange]] [[blouse]] is [[weaving]].","A woman is ironing red pants. A [[dames]] [[stargate]] a [[radiological]] [[amber]] [[sequined]] is [[worsted]].",0.18061429262161255,0.2477339506149292,0,0,0,179,"Failed"
"A woman is weaving. A [[woman]] [[wearing]] a [[bright]] [[orange]] [[blouse]] is [[weaving]].","A woman is weaving. A [[donna]] [[harper]] a [[radiological]] [[citron]] [[sleeve]] is [[worsted]].",0.17997974157333374,0.25698304176330566,0,0,0,179,"Failed"
"A woman outside in the hot sand. [[A]] [[woman]] [[outside]] in the [[snow]] [[holds]] a [[container]] that produces [[steam]].","A woman outside in the hot sand. [[paras]] [[wives]] [[beyond]] in the [[xue]] [[holding]] a [[shipping]] that produces [[fumes]].",0.15991204977035522,0.7812553644180298,0,1,0,170,"Successful"
"A human in snow. A woman outside in the [[snow]] holds a container that produces [[steam]].","A human in snow. A woman outside in the [[avalanche]] holds a container that produces [[evaporation]].",0.16552281379699707,0.8136880993843079,1,0,1,55,"Successful"
"Older man is sleeping. An [[older]] [[man]] is [[speaking]] to a [[boy]] while both are [[sitting]].","Older man is sleeping. An [[longest]] [[hubby]] is [[discuss]] to a [[gaillard]] while both are [[sits]].",0.18375658988952637,0.9102878570556641,0,1,0,177,"Successful"
"Older man talking. An [[older]] man is [[speaking]] to a [[boy]] while both are [[sitting]].","Older man talking. An [[alumni]] man is [[discuss]] to a [[gaillard]] while both are [[sittin]].",0.17681396007537842,0.7433481216430664,0,1,0,129,"Successful"
"A tall man is sitting on a swingset in a deserted park. [[A]] [[man]] with a red [[helmet]] and [[numbers]] on his [[arm]] and [[leg]] is [[riding]] a red [[racing]] [[bike]].","A tall man is sitting on a swingset in a deserted park. [[another]] [[hombre]] with a red [[hat]] and [[naming]] on his [[armament]] and [[ieg]] is [[horses]] a red [[quarries]] [[cyclists]].",0.1953674554824829,0.25809431076049805,0,0,0,186,"Failed"
"A person wearing numbers is using a nonmotorized vehicle. [[A]] [[man]] with a red [[helmet]] and [[numbers]] on his [[arm]] and [[leg]] is [[riding]] a red [[racing]] [[bike]].","A person wearing numbers is using a nonmotorized vehicle. [[para]] [[gaillard]] with a red [[hat]] and [[figure]] on his [[ami]] and [[paws]] is [[equine]] a red [[career]] [[moto]].",0.19633984565734863,0.267470121383667,0,0,0,189,"Failed"
"A litter of kittens. Two [[identical]] brown [[dogs]] [[side]] by side holding something white in both their [[mouths]].","A litter of kittens. Two [[equivalent]] brown [[retriever]] [[sideways]] by side holding something white in both their [[languages]].",0.21186256408691406,0.7531864643096924,0,1,0,68,"Successful"
"Everyone is sitting. A young girl in a [[yellow]] [[top]] and a flowered [[skirt]] is [[standing]] on a [[blanket]] and biting on a [[toy]].","Everyone is sitting. A young girl in a [[amber]] [[seniors]] and a flowered [[britches]] is [[continue]] on a [[canopy]] and biting on a [[toying]].",0.1867762804031372,0.5,0,0,0,235,"Failed"
"A girl is standing. A young girl in a yellow top and a flowered skirt is [[standing]] on a blanket and biting on a toy.","A girl is standing. A young girl in a yellow top and a flowered skirt is [[being]] on a blanket and biting on a toy.",0.1732698678970337,0.8299603462219238,0,1,0,38,"Successful"
"A man is bundled up against the cold as he skis. A man in [[summer]] clothing skiing on thin snow.","A man is bundled up against the cold as he skis. A man in [[sommers]] clothing skiing on thin snow.",0.21469604969024658,0.8157989978790283,0,1,0,16,"Successful"
"There is a man on skis. A [[man]] in summer clothing skiing on [[thin]] snow.","There is a man on skis. A [[homme]] in summer clothing skiing on [[lean]] snow.",0.1801985502243042,0.7832722067832947,1,0,1,61,"Successful"
"The man has a two boomboxes on his shoulders. A [[man]] wearing a blue [[shirt]] and [[headphones]] around his [[neck]] [[raises]] his [[arm]].","The man has a two boomboxes on his shoulders. A [[copulate]] wearing a blue [[gown]] and [[handheld]] around his [[cou]] [[begs]] his [[armament]].",0.1826080083847046,0.5,0,0,0,213,"Failed"
"A man is raising his arm. A [[man]] wearing a blue [[shirt]] and [[headphones]] around his [[neck]] [[raises]] his [[arm]].","A man is raising his arm. A [[laddie]] wearing a blue [[mantle]] and [[listener]] around his [[uterine]] [[rise]] his [[armament]].",0.20050179958343506,0.2615237236022949,0,0,0,203,"Failed"
"A dog waterskiing in a river with a large wall in the background. [[A]] [[person]] waterskiing in a [[river]] with a [[large]] [[wall]] in the [[background]].","A dog waterskiing in a river with a large wall in the background. [[paras]] [[persona]] waterskiing in a [[waters]] with a [[tall]] [[fences]] in the [[origins]].",0.19633334875106812,0.2435017228126526,0,0,0,111,"Failed"
"A person waterskiing in a river with a wall in the background. [[A]] [[person]] waterskiing in a [[river]] with a [[large]] [[wall]] in the [[background]].","A person waterskiing in a river with a wall in the background. [[paras]] [[personalities]] waterskiing in a [[waters]] with a [[big]] [[wails]] in the [[provenance]].",0.18337756395339966,0.24860960245132446,0,0,0,108,"Failed"
"A skater is being photographed. Shadowed [[cyclist]] [[jumps]] over [[camera]] at [[sunset]] as shadowed [[photographer]] [[films]].","A skater is being photographed. Shadowed [[biker]] [[surge]] over [[bedroom]] at [[twilight]] as shadowed [[visuals]] [[drama]].",0.1755521297454834,0.7261600494384766,1,0,1,180,"Successful"
"A cyclist is being filmed. Shadowed [[cyclist]] [[jumps]] over camera at sunset as shadowed photographer [[films]].","A cyclist is being filmed. Shadowed [[cycling]] [[rose]] over camera at sunset as shadowed photographer [[cinemas]].",0.16299736499786377,0.771239161491394,1,0,1,131,"Successful"
"The person is eating a sandwich. [[A]] young [[man]] [[holds]] a [[hammer]] [[shaped]] [[object]] in the air with one hand and a similar shaped object in the other while making a funny expression.","The person is eating a sandwich. [[para]] young [[gaillard]] [[organise]] a [[mallet]] [[modeling]] [[objectivity]] in the air with one hand and a similar shaped object in the other while making a funny expression.",0.15214049816131592,0.5,0,0,0,346,"Failed"
"A person is holding a tool. [[A]] young man [[holds]] a hammer shaped object in the air with one hand and a similar shaped object in the other while making a funny expression.","A person is holding a tool. [[paras]] young man [[organise]] a hammer shaped object in the air with one hand and a similar shaped object in the other while making a funny expression.",0.17792057991027832,0.7980331182479858,0,1,0,72,"Successful"
"The pet is eating. [[A]] dog is running parallel with the ocean waves.","The pet is eating. [[paras]] dog is running parallel with the ocean waves.",0.16179180145263672,0.8436024785041809,0,1,0,11,"Successful"
"A dog is on the beach. [[A]] [[dog]] is [[running]] parallel with the [[ocean]] [[waves]].","A dog is on the beach. [[another]] [[cabot]] is [[executed]] parallel with the [[oceania]] [[foggy]].",0.17347151041030884,0.8088480234146118,0,1,0,135,"Successful"
"A group of people on a sunken boat. [[A]] group of people traveling in a small wooden [[boat]].","A group of people on a sunken boat. [[paras]] group of people traveling in a small wooden [[boating]].",0.1813204288482666,0.8172706365585327,0,1,0,61,"Successful"
"Several people sitting in a boat. [[A]] group of people traveling in a small wooden boat.","Several people sitting in a boat. [[para]] group of people traveling in a small wooden boat.",0.20163488388061523,0.7956329584121704,0,1,0,14,"Successful"
