"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"An American theater. [[A]] middle eastern [[marketplace]].","An American theater. [[paras]] middle eastern [[contract]].",0.17194145917892456,0.2662336826324463,0,0,0,53,"Failed"
"A middle easten store. A [[middle]] eastern marketplace.","A middle easten store. A [[easterly]] eastern marketplace.",0.17631161212921143,0.8156986832618713,1,0,1,27,"Successful"
"A foreign store. [[A]] [[middle]] [[eastern]] marketplace.","A foreign store. [[another]] [[mezzanine]] [[timorese]] marketplace.",0.20759201049804688,0.7659876346588135,0,1,0,28,"Successful"
"The group of protesters are ordering ice cream in a store. [[A]] [[large]] [[group]] of [[protesters]] are [[walking]] down the [[street]] with [[signs]].","The group of protesters are ordering ice cream in a store. [[para]] [[huge]] [[grupo]] of [[protester]] are [[walk]] down the [[pavement]] with [[brand]].",0.1591508388519287,0.26711219549179077,0,0,0,178,"Failed"
"Some people are holding up signs of protest in the street. A large group of [[protesters]] are walking down the street with signs.","Some people are holding up signs of protest in the street. A large group of [[manifestations]] are walking down the street with signs.",0.20578306913375854,0.7991989850997925,1,0,1,37,"Successful"
"One person at a piano bar. A large [[group]] of people gather at a piano bar.","One person at a piano bar. A large [[reunion]] of people gather at a piano bar.",0.15632784366607666,0.7895894050598145,0,1,0,50,"Successful"
"A large group going out. A large group of people gather at a piano [[bar]].","A large group going out. A large group of people gather at a piano [[jurist]].",0.21898293495178223,0.7835302352905273,1,0,1,29,"Successful"
"People are sleeping. [[People]] [[sitting]] in a dim [[restaurant]] [[eating]].","People are sleeping. [[Ones]] [[sit]] in a dim [[gourmet]] [[devouring]].",0.1730717420578003,0.20931154489517212,0,0,0,181,"Failed"
"People are eating food. People sitting in a dim restaurant [[eating]].","People are eating food. People sitting in a dim restaurant [[malnutrition]].",0.20203089714050293,0.8474331498146057,1,0,1,55,"Successful"
"These two men are relaxing by the pool. Two [[workers]] [[stretch]] the canvas of the [[advertising]] [[billboard]] for free range [[chickens]] to [[be]] appended on a [[billboard]].","These two men are relaxing by the pool. Two [[assistants]] [[sprawl]] the canvas of the [[ad]] [[sign]] for free range [[cows]] to [[have]] appended on a [[signalling]].",0.1397802233695984,0.1804150938987732,0,0,0,304,"Failed"
"Two people work outside. Two workers [[stretch]] the canvas of the advertising billboard for free range chickens to be appended on a billboard.","Two people work outside. Two workers [[lengthened]] the canvas of the advertising billboard for free range chickens to be appended on a billboard.",0.2001062035560608,0.8221355676651001,1,0,1,55,"Successful"
"Two men work outdoors. [[Two]] workers stretch the canvas of the advertising billboard for free range chickens to be appended on a billboard.","Two men work outdoors. [[Three]] workers stretch the canvas of the advertising billboard for free range chickens to be appended on a billboard.",0.19889527559280396,0.8379837870597839,1,0,1,18,"Successful"
"A skateboarder is in his backyard wrestling with his friends. [[A]] skateboarder is [[performing]] a [[grab]] [[trick]] while [[hovering]] above a [[ramp]], which is [[located]] within a [[city]].","A skateboarder is in his backyard wrestling with his friends. [[another]] skateboarder is [[realisation]] a [[grabs]] [[thing]] while [[fleet]] above a [[ramps]], which is [[based]] within a [[shing]].",0.14722728729248047,0.24444448947906494,0,0,0,215,"Failed"
"A skateboarder is doing tricks in an area with ramps. A skateboarder is performing a grab trick while hovering above a [[ramp]], which is located within a city.","A skateboarder is doing tricks in an area with ramps. A skateboarder is performing a grab trick while hovering above a [[banister]], which is located within a city.",0.15902411937713623,0.836152195930481,1,0,1,33,"Successful"
"a bird flies. [[Several]] [[men]] in [[black]] t-shirts and caps are using with [[metal]] [[rods]] to [[smash]] food that's [[lying]] on a round [[table]] with a hole in the [[center]].","a bird flies. [[Innumerable]] [[muchachos]] in [[noir]] t-shirts and caps are using with [[mining]] [[wand]] to [[pummel]] food that's [[iie]] on a round [[tables]] with a hole in the [[centered]].",0.13632553815841675,0.22457599639892578,0,0,0,291,"Failed"
"men using metal rods. Several men in black t-shirts and caps are using with metal rods to smash food that's lying on a round table with a hole in the [[center]].","men using metal rods. Several men in black t-shirts and caps are using with metal rods to smash food that's lying on a round table with a hole in the [[centrally]].",0.18665385246276855,0.7902381420135498,1,0,1,40,"Successful"
"The snowboarder is sitting in a jacuzzi. [[A]] [[snowboarder]] is [[grinding]] down a [[long]] concrete [[rail]].","The snowboarder is sitting in a jacuzzi. [[another]] [[snowboarders]] is [[hammering]] down a [[longstanding]] concrete [[fer]].",0.14108800888061523,0.2000991702079773,0,0,0,107,"Failed"
"The snowboarder is grinding a rail. A snowboarder is grinding down a long concrete [[rail]].","The snowboarder is grinding a rail. A snowboarder is grinding down a long concrete [[railroad]].",0.17496776580810547,0.792253315448761,1,0,1,39,"Successful"
"A person is ice skating. A person doing a trick on a [[snowboard]].","A person is ice skating. A person doing a trick on a [[skating]].",0.18422234058380127,0.7987074851989746,0,1,0,30,"Successful"
"A snowboarder is performing tricks. A person doing a [[trick]] on a snowboard.","A snowboarder is performing tricks. A person doing a [[scam]] on a snowboard.",0.19580090045928955,0.843609094619751,1,0,1,39,"Successful"
"two girls sit and play in a waiting room. [[A]] [[man]] [[smokes]] while leaning against a [[pillar]], which [[has]] a 'missing person' flier [[posted]] on it.","two girls sit and play in a waiting room. [[paras]] [[dawg]] [[smoky]] while leaning against a [[element]], which [[holds]] a 'missing person' flier [[given]] on it.",0.13180184364318848,0.24048984050750732,0,0,0,187,"Failed"
"a guy smoking against a wall with a flier on it. [[A]] [[man]] [[smokes]] while [[leaning]] against a [[pillar]], which [[has]] a '[[missing]] person' flier [[posted]] on it.","a guy smoking against a wall with a flier on it. [[para]] [[husband]] [[smokin]] while [[leopard]] against a [[element]], which [[owns]] a '[[absenteeism]] person' flier [[post]] on it.",0.14884710311889648,0.2652239203453064,1,1,1,177,"Failed"
"A horse is eating a banana. Two [[girls]] [[feeding]] a [[horse]] an [[apple]].","A horse is eating a banana. Two [[ladies]] [[restaurants]] a [[mare]] an [[abel]].",0.1428612470626831,0.21254193782806396,0,0,0,139,"Failed"
"Two girls are near an animal. Two [[girls]] feeding a horse an apple.","Two girls are near an animal. Two [[bimbos]] feeding a horse an apple.",0.1911601424217224,0.831376314163208,1,0,1,53,"Successful"
"There is a park with no trees. [[A]] woman [[wearing]] a [[long]] black jacket and a brown [[hat]] is [[walking]] beside a [[park]] with a [[lot]] of [[blooming]] [[trees]].","There is a park with no trees. [[another]] woman [[door]] a [[longtime]] black jacket and a brown [[headdress]] is [[boardwalk]] beside a [[parc]] with a [[alot]] of [[flores]] [[shu]].",0.14633196592330933,0.26229047775268555,0,0,0,266,"Failed"
"The woman is walking outside. A [[woman]] wearing a long black jacket and a brown hat is walking beside a park with a lot of blooming trees.","The woman is walking outside. A [[girl]] wearing a long black jacket and a brown hat is walking beside a park with a lot of blooming trees.",0.1730860471725464,0.8264303207397461,1,0,1,52,"Successful"
"The lady is asleep. A [[lady]] wearing [[gloves]], and a [[ponytail]] [[cooks]] something while [[people]] stand and [[watch]].","The lady is asleep. A [[signora]] wearing [[mitts]], and a [[hairline]] [[frying]] something while [[folks]] stand and [[supervisors]].",0.16975665092468262,0.19599950313568115,0,0,0,226,"Failed"
"A lady cooks. A lady wearing gloves, and a ponytail [[cooks]] something while people stand and watch.","A lady cooks. A lady wearing gloves, and a ponytail [[dining]] something while people stand and watch.",0.15196436643600464,0.8128916025161743,1,0,1,44,"Successful"
"The dark haired girl is asking for directions on the street. A little dark-haired girl [[runs]] on the [[beach]].","The dark haired girl is asking for directions on the street. A little dark-haired girl [[goes]] on the [[seashore]].",0.17678213119506836,0.7823346853256226,0,1,0,50,"Successful"
"The girl with the dark hair is running in the sand. A little dark-haired girl [[runs]] on the [[beach]].","The girl with the dark hair is running in the sand. A little dark-haired girl [[run]] on the [[swimming]].",0.16937756538391113,0.7994904518127441,1,0,1,59,"Successful"
"The bubble machine makes candy. A toddler, sitting next to another girl who is slightly older, is using a bubble [[machine]] to blow a large bubble into the air.","The bubble machine makes candy. A toddler, sitting next to another girl who is slightly older, is using a bubble [[computerised]] to blow a large bubble into the air.",0.19883358478546143,0.8470179438591003,1,0,1,50,"Successful"
"A toddler and little girl are blowing bubbles. A [[toddler]], sitting next to another girl who is slightly older, is using a bubble machine to blow a large bubble into the air.","A toddler and little girl are blowing bubbles. A [[child]], sitting next to another girl who is slightly older, is using a bubble machine to blow a large bubble into the air.",0.1952662467956543,0.8195773363113403,1,0,1,48,"Successful"
"Some kids are burning the table down. [[kids]] are [[looking]] at something on a [[table]].","Some kids are burning the table down. [[juvenile]] are [[digs]] at something on a [[tables]].",0.16806232929229736,0.25417184829711914,0,0,0,109,"Failed"
"Some kids are staring at something on the table. kids are [[looking]] at something on a table.","Some kids are staring at something on the table. kids are [[browsing]] at something on a table.",0.22174227237701416,0.789760410785675,1,0,1,44,"Successful"
"The rider is in his garage. An [[ATV]] rides over a [[vast]] [[sandy]] [[landscape]].","The rider is in his garage. An [[ATC]] rides over a [[grande]] [[sands]] [[environs]].",0.15547049045562744,0.18059146404266357,0,0,0,100,"Failed"
"The rider is outdoors. An ATV rides over a [[vast]] sandy landscape.","The rider is outdoors. An ATV rides over a [[overwhelming]] sandy landscape.",0.2145078182220459,0.8188979625701904,1,0,1,55,"Successful"
"A young woman appears bored in a restaurant. A young [[man]] appears bored in a restaurant.","A young woman appears bored in a restaurant. A young [[mec]] appears bored in a restaurant.",0.14354634284973145,0.7767916917800903,0,1,0,62,"Successful"
"A young person appears bored in a restaurant. A [[young]] man appears bored in a restaurant.","A young person appears bored in a restaurant. A [[childish]] man appears bored in a restaurant.",0.21624380350112915,0.8028223514556885,1,0,1,18,"Successful"
"The little boy is yelling at the girl in the white shirt. A little [[boy]] wearing a [[yellow]], white and [[black]] striped [[shirt]] is [[whispering]] a secret to a [[little]] girl wearing a white [[long]] sleeved-shirt.","The little boy is yelling at the girl in the white shirt. A little [[friends]] wearing a [[yellowish]], white and [[noir]] striped [[sweaters]] is [[nothings]] a secret to a [[smallest]] girl wearing a white [[longest]] sleeved-shirt.",0.13695400953292847,0.8078871965408325,0,1,0,168,"Successful"
"A little boy is whispering to a girl. A little boy wearing a yellow, white and black striped shirt is whispering a secret to a little [[girl]] wearing a white long sleeved-shirt.","A little boy is whispering to a girl. A little boy wearing a yellow, white and black striped shirt is whispering a secret to a little [[woman]] wearing a white long sleeved-shirt.",0.17285501956939697,0.8305471539497375,1,0,1,55,"Successful"
"The woman is out shopping at the mall. A [[woman]] [[looks]] at a plate [[filled]] with [[steam]].","The woman is out shopping at the mall. A [[missus]] [[noises]] at a plate [[fulfilled]] with [[steaming]].",0.1497058868408203,0.23955214023590088,0,0,0,149,"Failed"
"a man sleep. [[A]] man [[wearing]] a red shirt is [[quickly]] polishing a light wooden floor with a [[small]] [[green]] towel next to a yellow can of Wood Silk.","a man sleep. [[another]] man [[gate]] a red shirt is [[fast]] polishing a light wooden floor with a [[lite]] [[environmental]] towel next to a yellow can of Wood Silk.",0.17301499843597412,0.19124877452850342,0,0,0,287,"Failed"
"a man polishes a floor next to a can. [[A]] man wearing a red shirt is quickly [[polishing]] a light wooden floor with a small green [[towel]] next to a yellow can of Wood [[Silk]].","a man polishes a floor next to a can. [[para]] man wearing a red shirt is quickly [[grind]] a light wooden floor with a small green [[briefcases]] next to a yellow can of Wood [[Shredded]].",0.17449313402175903,0.7838211059570312,1,0,1,68,"Successful"
"a man polishes a floor. A [[man]] wearing a red shirt is quickly polishing a light wooden floor with a small green towel next to a yellow can of Wood Silk.","a man polishes a floor. A [[boy]] wearing a red shirt is quickly polishing a light wooden floor with a small green towel next to a yellow can of Wood Silk.",0.19336366653442383,0.8296473026275635,1,0,1,68,"Successful"
"Some people are at work. Five [[young]] [[men]] are in a [[loft]], with one [[holding]] a whiteboard and one [[making]] a shaka [[sign]] in [[front]] of the [[television]].","Some people are at work. Five [[teenager]] [[guy]] are in a [[flat]], with one [[organisation]] a whiteboard and one [[bring]] a shaka [[firma]] in [[frente]] of the [[tele]].",0.18522870540618896,0.2622218728065491,0,0,0,189,"Failed"
"A man is watching another man skateboard at a park. [[A]] [[man]] is riding his [[dirt]] [[bike]] through the [[air]] in the [[desert]].","A man is watching another man skateboard at a park. [[para]] [[copulate]] is riding his [[slam]] [[mopeds]] through the [[aerial]] in the [[sahara]].",0.141262948513031,0.24057471752166748,0,0,0,178,"Failed"
"A man is on a motorbike. A man is riding his [[dirt]] bike through the air in the desert.","A man is on a motorbike. A man is riding his [[horseshit]] bike through the air in the desert.",0.18845653533935547,0.8434018492698669,1,0,1,56,"Successful"
"People on a nature walk with no equipment and trees to the right of them. [[People]] on a [[nature]] [[walk]] with [[nets]] and backpacks with trees to the [[left]] of them.","People on a nature walk with no equipment and trees to the right of them. [[Inhabitant]] on a [[wilderness]] [[foot]] with [[neto]] and backpacks with trees to the [[exited]] of them.",0.12134909629821777,0.7300405502319336,0,1,0,148,"Successful"
"People walking through nature. People on a [[nature]] walk with nets and backpacks with trees to the left of them.","People walking through nature. People on a [[kind]] walk with nets and backpacks with trees to the left of them.",0.21498370170593262,0.7942429780960083,1,0,1,47,"Successful"
"A young girl does aerobics. [[A]] young girl with blond-hair [[eating]] a [[peach]].","A young girl does aerobics. [[para]] young girl with blond-hair [[aet]] a [[peche]].",0.1757519245147705,0.2781658172607422,0,0,0,148,"Failed"
"There is fruit present. A young girl with blond-hair eating a [[peach]].","There is fruit present. A young girl with blond-hair eating a [[weevil]].",0.19704532623291016,0.801742434501648,1,0,1,32,"Successful"
"A child is chasing a rabbit in the yard. A [[toddler]] is [[intrigued]] by a [[toy]] [[lego]] [[set]] in a [[bookstore]].","A child is chasing a rabbit in the yard. A [[bebe]] is [[nosey]] by a [[playthings]] [[legos]] [[creation]] in a [[librarians]].",0.14287638664245605,0.2146754264831543,0,0,0,149,"Failed"
"A kid is interested in a toy. A toddler is [[intrigued]] by a toy lego set in a bookstore.","A kid is interested in a toy. A toddler is [[unnerved]] by a toy lego set in a bookstore.",0.17060279846191406,0.8459674119949341,1,0,1,57,"Successful"
"An old woman is frying chicken. An older [[white]] woman [[makes]] [[cupcakes]] in her kitchen.","An old woman is frying chicken. An older [[caucasian]] woman [[ai]] [[patties]] in her kitchen.",0.14496219158172607,0.7491556406021118,0,1,0,116,"Successful"
"An old woman is baking. An older [[white]] woman makes cupcakes in her kitchen.","An old woman is baking. An older [[blank]] woman makes cupcakes in her kitchen.",0.18575847148895264,0.7860806584358215,0,1,0,18,"Successful"
"An old woman is in a kitchen. An [[older]] white woman makes cupcakes in her kitchen.","An old woman is in a kitchen. An [[former]] white woman makes cupcakes in her kitchen.",0.18885868787765503,0.814240038394928,1,0,1,35,"Successful"
"A woman is eating pasta in a restaurant. The [[girl]] wearing a [[brown]] [[jacket]] whilst [[walking]] in [[snow]].","A woman is eating pasta in a restaurant. The [[baroness]] wearing a [[haired]] [[hem]] whilst [[walk]] in [[snowstorm]].",0.18379813432693481,0.2417231798171997,0,0,0,186,"Failed"
"The girl is walking outside. The [[girl]] wearing a brown jacket whilst walking in snow.","The girl is walking outside. The [[girls]] wearing a brown jacket whilst walking in snow.",0.20591998100280762,0.8181120157241821,1,0,1,55,"Successful"
"The stage crew is cleaning the stage. A [[band]] [[playing]] on stage in a [[club]].","The stage crew is cleaning the stage. A [[pare]] [[gamble]] on stage in a [[nadi]].",0.19639265537261963,0.21826863288879395,0,0,0,106,"Failed"
"Musicians are playing their instruments at a venue. A band playing on [[stage]] in a club.","Musicians are playing their instruments at a venue. A band playing on [[stages]] in a club.",0.2233085036277771,0.7990416288375854,1,0,1,35,"Successful"
"A player in white readies to hit with his baseball bat, while a player in orange motions to pitch the ball. The [[player]] in the white [[dribbles]] the [[ball]], while the player in the orange tries to stop him.","A player in white readies to hit with his baseball bat, while a player in orange motions to pitch the ball. The [[ballplayer]] in the white [[dunking]] the [[bal]], while the player in the orange tries to stop him.",0.16490185260772705,0.7524396181106567,0,1,0,70,"Successful"
"Two people are playing ball. The [[player]] in the white dribbles the [[ball]], while the player in the orange tries to stop him.","Two people are playing ball. The [[gamer]] in the white dribbles the [[promo]], while the player in the orange tries to stop him.",0.18535029888153076,0.7924109697341919,0,1,0,96,"Successful"
"Two men are fighting each other to the death. Two [[men]] are [[playing]] during a [[basketball]] [[game]].","Two men are fighting each other to the death. Two [[virile]] are [[game]] during a [[football]] [[stake]].",0.1455966830253601,0.19356733560562134,0,0,0,116,"Failed"
"Two men are playing. Two men are [[playing]] during a basketball [[game]].","Two men are playing. Two men are [[procreation]] during a basketball [[playing]].",0.15139031410217285,0.8312419652938843,1,0,1,76,"Successful"
"The duck kept it's wings intact when it dived under the water to catch some fish. [[A]] white duck is [[spreading]] its wings while sitting on the water.","The duck kept it's wings intact when it dived under the water to catch some fish. [[paras]] white duck is [[outreach]] its wings while sitting on the water.",0.1681598424911499,0.8195046782493591,0,1,0,67,"Successful"
"There is an animal in the water. A white duck is spreading its wings while sitting on the [[water]].","There is an animal in the water. A white duck is spreading its wings while sitting on the [[vee]].",0.1780676245689392,0.8037561178207397,1,0,1,20,"Successful"
"The duck sleeps soundly, floating on top of the water. A white duck [[expanding]] its [[wings]] in the [[water]].","The duck sleeps soundly, floating on top of the water. A white duck [[stretching]] its [[squadrons]] in the [[aguas]].",0.16966986656188965,0.20145869255065918,0,0,0,91,"Failed"
"There is one animal in this picture. A white [[duck]] expanding its wings in the water.","There is one animal in this picture. A white [[canard]] expanding its wings in the water.",0.2236117124557495,0.8091577887535095,1,0,1,17,"Successful"
"The duck is a rare breed, most thought to have been driven into extinction years ago. A [[white]] [[duck]] [[expanding]] its [[wings]] in the [[water]].","The duck is a rare breed, most thought to have been driven into extinction years ago. A [[blank]] [[dok]] [[stretching]] its [[wing]] in the [[aguas]].",0.15740084648132324,0.19423770904541016,0,0,0,87,"Failed"
"A lady is climbing a rope. [[A]] [[lady]] in the [[kitchen]] [[cleaning]] her [[feet]] on a [[chopping]] [[board]] with a red [[towel]], or red [[apron]], with her [[husband]] [[standing]] there.","A lady is climbing a rope. [[paras]] [[wife]] in the [[gourmet]] [[washed]] her [[walking]] on a [[slice]] [[bedroom]] with a red [[fabrics]], or red [[runway]], with her [[mari]] [[continuing]] there.",0.14059942960739136,0.24814313650131226,0,0,0,353,"Failed"
"A lady in the kitchen cleans her feet. [[A]] lady in the [[kitchen]] cleaning her feet on a chopping board with a red towel, or red apron, with her [[husband]] standing there.","A lady in the kitchen cleans her feet. [[another]] lady in the [[kitchens]] cleaning her feet on a chopping board with a red towel, or red apron, with her [[mari]] standing there.",0.1392960548400879,0.8013818264007568,0,1,0,84,"Successful"
"A woman in a coat with a briefcase walks down a street next to the bus lane. A [[man]] in a coat with a briefcase walks down a street next to the bus lane.","A woman in a coat with a briefcase walks down a street next to the bus lane. A [[mec]] in a coat with a briefcase walks down a street next to the bus lane.",0.12653899192810059,0.7905868291854858,0,1,0,64,"Successful"
"A person in a coat with a briefcase walks down a street next to the bus lane. A man in a coat with a briefcase walks down a street next to the bus [[lane]].","A person in a coat with a briefcase walks down a street next to the bus lane. A man in a coat with a briefcase walks down a street next to the bus [[highway]].",0.19507110118865967,0.8033625483512878,1,0,1,67,"Successful"
"dog chases 3 cats. A [[man]] in a blue [[shirt]] [[touches]] his [[head]] while [[talking]] to two [[women]] outdoors.","dog chases 3 cats. A [[fellas]] in a blue [[sweat]] [[impacting]] his [[commandant]] while [[speaking]] to two [[ladies]] outdoors.",0.16819238662719727,0.24306654930114746,0,0,0,250,"Failed"
"three people talk. [[A]] [[man]] in a blue [[shirt]] [[touches]] his [[head]] while talking to [[two]] [[women]] outdoors.","three people talk. [[another]] [[mec]] in a blue [[hoodie]] [[touche]] his [[cabeza]] while talking to [[three]] [[womans]] outdoors.",0.1736515760421753,0.7194864153862,0,1,0,190,"Successful"
"One person sits on a subway car alone. [[A]] [[crowd]] of people are packed into a subway car.","One person sits on a subway car alone. [[paras]] [[affluence]] of people are packed into a subway car.",0.15667080879211426,0.7447880506515503,0,1,0,38,"Successful"
"A crowd of people are together. A [[crowd]] of people are packed into a subway car.","A crowd of people are together. A [[bevy]] of people are packed into a subway car.",0.1747850775718689,0.7943228483200073,1,0,1,35,"Successful"
"The couple stood on the beach together. A couple [[dressed]] in coats, [[hats]], and [[scarves]] are standing in the [[snow]].","The couple stood on the beach together. A couple [[culled]] in coats, [[sombrero]], and [[ponchos]] are standing in the [[thawing]].",0.14339137077331543,0.787659764289856,0,1,0,174,"Successful"
"The couple stood in the snow. A couple dressed in coats, hats, and scarves are standing in the [[snow]].","The couple stood in the snow. A couple dressed in coats, hats, and scarves are standing in the [[slushy]].",0.16012334823608398,0.828095555305481,1,0,1,48,"Successful"
"A girl and his father speak to Santa Claus. A little [[boy]] and his father talking to a man dressed as Santa Claws.","A girl and his father speak to Santa Claus. A little [[boys]] and his father talking to a man dressed as Santa Claws.",0.1831660270690918,0.7873939275741577,0,1,0,65,"Successful"
"A boy and his father speak to Santa Claus. A little boy and his father talking to a man dressed as [[Santa]] Claws.","A boy and his father speak to Santa Claus. A little boy and his father talking to a man dressed as [[Navidad]] Claws.",0.18109607696533203,0.8116916418075562,1,0,1,38,"Successful"
"The man is studying quietly in the house. [[Fireworks]] [[light]] up the [[night]] as a [[man]] [[stands]] on [[stage]].","The man is studying quietly in the house. [[Sparklers]] [[modicum]] up the [[noches]] as a [[guy]] [[standing]] on [[staging]].",0.14574003219604492,0.23892539739608765,0,0,0,153,"Failed"
"The fireworks were shot into the sky. Fireworks [[light]] up the [[night]] as a [[man]] [[stands]] on [[stage]].","The fireworks were shot into the sky. Fireworks [[spotlight]] up the [[noches]] as a [[friend]] [[standing]] on [[stepping]].",0.18160796165466309,0.2644791007041931,0,0,0,162,"Failed"
"the kid is on Saturn. [[A]] [[boy]] in [[sports]] themed [[pajamas]] is in [[front]] of a [[Christmas]] [[tree]].","the kid is on Saturn. [[para]] [[dude]] in [[athlete]] themed [[boxers]] is in [[newsweek]] of a [[Noel]] [[shu]].",0.1319291591644287,0.28300219774246216,0,0,0,154,"Failed"
"the kid is in front of the tree. A [[boy]] in sports themed pajamas is in front of a Christmas tree.","the kid is in front of the tree. A [[man]] in sports themed pajamas is in front of a Christmas tree.",0.1748197078704834,0.8259705901145935,1,0,1,58,"Successful"
"A person is sitting in a chair. [[A]] [[person]] in an orange [[shirt]] [[reaching]] up.","A person is sitting in a chair. [[another]] [[persons]] in an orange [[polo]] [[realising]] up.",0.1732279658317566,0.2394101619720459,0,0,0,120,"Failed"
"A person is reaching up. [[A]] person in an orange shirt [[reaching]] up.","A person is reaching up. [[another]] person in an orange shirt [[meet]] up.",0.19488251209259033,0.8165966272354126,1,0,1,60,"Successful"
"A dog is sleeping in a home. two shirtless [[men]] [[jumping]] over a [[street]] [[rail]], [[probably]] [[practicing]] [[new]] [[dance]] moves.","A dog is sleeping in a home. two shirtless [[dawg]] [[skipping]] over a [[sidewalk]] [[fer]], [[obviously]] [[exercised]] [[ny]] [[promo]] moves.",0.115314781665802,0.19526231288909912,0,0,0,252,"Failed"
"Two men without shirts are jumping in the street. two shirtless men jumping over a street rail, [[probably]] practicing new dance moves.","Two men without shirts are jumping in the street. two shirtless men jumping over a street rail, [[likely]] practicing new dance moves.",0.21157288551330566,0.8157222270965576,1,0,1,54,"Successful"
"The boys are climbing a tree. Two little [[boys]] are [[standing]] in a [[kitchen]].","The boys are climbing a tree. Two little [[lads]] are [[persisted]] in a [[larder]].",0.16104114055633545,0.21952581405639648,0,0,0,138,"Failed"
"The kitchen is not empty. Two little [[boys]] are standing in a kitchen.","The kitchen is not empty. Two little [[grooms]] are standing in a kitchen.",0.20547884702682495,0.7805572748184204,0,1,0,58,"Successful"
"A girl poses for a selfie with her mother. [[A]] smiling [[man]] and a [[baby]] girl posing for [[photo]].","A girl poses for a selfie with her mother. [[another]] smiling [[mec]] and a [[daughter]] girl posing for [[imager]].",0.14565801620483398,0.7434488534927368,0,1,0,142,"Successful"
"A photo is being taken of a man and a baby girl. A smiling [[man]] and a baby girl posing for photo.","A photo is being taken of a man and a baby girl. A smiling [[boy]] and a baby girl posing for photo.",0.1911623477935791,0.8098888397216797,1,0,1,62,"Successful"
"The baby is nude. Two [[older]] [[women]] with a baby that [[has]] a pacifier in its mouth, the [[baby]] [[wears]] an orange and brown dress.","The baby is nude. Two [[sheiks]] [[girlie]] with a baby that [[maintains]] a pacifier in its mouth, the [[infantile]] [[gateway]] an orange and brown dress.",0.16594606637954712,0.7947192192077637,0,1,0,162,"Successful"
"A baby is wearing orange. Two older women with a baby that has a pacifier in its mouth, the baby wears an [[orange]] and brown dress.","A baby is wearing orange. Two older women with a baby that has a pacifier in its mouth, the baby wears an [[tangerines]] and brown dress.",0.16266977787017822,0.8342894315719604,1,0,1,21,"Successful"
"Toddles are roasting marshmallows. Two [[children]] [[play]] in the [[snow]] by the [[side]] of the [[road]].","Toddles are roasting marshmallows. Two [[youth]] [[set]] in the [[snowy]] by the [[cara]] of the [[trajectory]].",0.1489851474761963,0.19529271125793457,0,0,0,163,"Failed"
"Man breaks camera in front of liquor store. An African American [[man]] is [[posing]] in [[front]] of an [[E]].S.E. Electronics advertisement billboard after purchasing items from the local liquor store.","Man breaks camera in front of liquor store. An African American [[bro]] is [[parading]] in [[frontal]] of an [[h]].S.E. Electronics advertisement billboard after purchasing items from the local liquor store.",0.21720677614212036,0.23630869388580322,0,0,0,315,"Failed"
"Black man poses in front of ESE sign after making a purchase at a store. An African American man is posing in [[front]] of an E.S.E. Electronics advertisement billboard after purchasing items from the local liquor store.","Black man poses in front of ESE sign after making a purchase at a store. An African American man is posing in [[page]] of an E.S.E. Electronics advertisement billboard after purchasing items from the local liquor store.",0.23498094081878662,0.7775385975837708,1,0,1,34,"Successful"
"A man is running past the sign. A man is walking past a large [[sign]] that says E.S.E. Electronics.","A man is running past the sign. A man is walking past a large [[signs]] that says E.S.E. Electronics.",0.23763644695281982,0.7911378145217896,1,0,1,44,"Successful"
"There is a man next to a sign. A man is [[walking]] past a large [[sign]] that [[says]] E.S.E. [[Electronics]].","There is a man next to a sign. A man is [[strolls]] past a large [[firma]] that [[tells]] E.S.E. [[Electron]].",0.22160053253173828,0.7302070260047913,1,0,1,118,"Successful"
"Four men are eating a meal. [[A]] dark-haired [[man]] is [[smiling]] while in a [[storage]] [[unit]] while four other men [[stand]] outside the unit [[watching]].","Four men are eating a meal. [[another]] dark-haired [[hubby]] is [[stared]] while in a [[coolers]] [[dependency]] while four other men [[gazebo]] outside the unit [[look]].",0.18281912803649902,0.2788730263710022,0,0,0,257,"Failed"
"Four men are watching the storage unit. A dark-haired man is smiling while in a storage unit while four other men stand outside the unit [[watching]].","Four men are watching the storage unit. A dark-haired man is smiling while in a storage unit while four other men stand outside the unit [[viewing]].",0.22252154350280762,0.7780593633651733,1,0,1,66,"Successful"
"Two men lie on tables in the morgue. [[A]] [[man]] [[standing]] on a [[street]] with a [[suitcase]] in [[front]] of him while another [[man]] bends down to look at what is [[displayed]] on top of it.","Two men lie on tables in the morgue. [[paras]] [[gaillard]] [[unceasing]] on a [[st]] with a [[valise]] in [[page]] of him while another [[bloke]] bends down to look at what is [[show]] on top of it.",0.16192853450775146,0.2561403512954712,0,0,0,296,"Failed"
"There are some people on a road. A man [[standing]] on a street with a suitcase in [[front]] of him while another man [[bends]] down to look at what is displayed on top of it.","There are some people on a road. A man [[sustained]] on a street with a suitcase in [[frente]] of him while another man [[curve]] down to look at what is displayed on top of it.",0.1962270736694336,0.7745119333267212,0,1,0,62,"Successful"
