"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"A military event is taking place. A plane flies overhead as [[military]] men stand at [[attention]], a flag blows in the wind as a lady in red stares out towards the camera.","A military event is taking place. A plane flies overhead as [[martial]] men stand at [[careful]], a flag blows in the wind as a lady in red stares out towards the camera.",0.0034797191619873047,0.9369568824768066,1,0,1,56,"Successful"
"A child takes a nap on a couch. [[A]] young [[blond]] [[child]] wearing a [[black]] [[shirt]] and [[white]] [[shorts]] [[looks]] at the sky with a bridge and water in the [[background]].","A child takes a nap on a couch. [[para]] young [[girlfriend]] [[puerile]] wearing a [[negro]] [[jumper]] and [[whooping]] [[trousers]] [[seems]] at the sky with a bridge and water in the [[wellspring]].",0.015332460403442383,0.14650601148605347,0,0,0,295,"Failed"
"A child looks at the sky outside. A young blond child wearing a black shirt and white shorts looks at the [[sky]] with a bridge and water in the background.","A child looks at the sky outside. A young blond child wearing a black shirt and white shorts looks at the [[air]] with a bridge and water in the background.",0.011259853839874268,0.9158234596252441,1,0,1,38,"Successful"
"A woman is wearing glasses and a white beanie. A woman wearing glasses and a [[brown]] beanie next to a girl with long brown [[hair]] holding a book.","A woman is wearing glasses and a white beanie. A woman wearing glasses and a [[haired]] beanie next to a girl with long brown [[coiffure]] holding a book.",0.006537020206451416,0.8663495779037476,0,1,0,71,"Successful"
"A woman is wearing glasses and a brown beanie. A woman wearing [[glasses]] and a brown beanie next to a girl with long brown hair holding a book.","A woman is wearing glasses and a brown beanie. A woman wearing [[sunglasses]] and a brown beanie next to a girl with long brown hair holding a book.",0.059614598751068115,0.9971721768379211,1,0,1,46,"Successful"
"The people are seated next to a building. Five individuals [[standing]] on grass next to a brick building, holding their own string instrument.","The people are seated next to a building. Five individuals [[being]] on grass next to a brick building, holding their own string instrument.",0.006263852119445801,0.961868405342102,0,1,0,44,"Successful"
"There are five individuals near a building. [[Five]] individuals standing on grass next to a brick [[building]], holding their own string instrument.","There are five individuals near a building. [[Three]] individuals standing on grass next to a brick [[forge]], holding their own string instrument.",0.017677605152130127,0.9971346855163574,1,0,1,59,"Successful"
"The tennis ball is clean. [[A]] [[brown]] [[dog]] is in the [[middle]] of a line of dogs [[chasing]] a [[dirty]] tennis ball over [[dirt]].","The tennis ball is clean. [[paras]] [[taupe]] [[wolfhound]] is in the [[idler]] of a line of dogs [[manhunt]] a [[sordid]] tennis ball over [[soiling]].",0.01702737808227539,0.0941808819770813,0,0,0,276,"Failed"
"The dogs are chasing a ball. A [[brown]] dog is in the middle of a line of dogs [[chasing]] a dirty tennis ball over dirt.","The dogs are chasing a ball. A [[brun]] dog is in the middle of a line of dogs [[haunts]] a dirty tennis ball over dirt.",0.03667783737182617,0.8588554859161377,1,0,1,48,"Successful"
"Two people are soaking up the sun in the summer time. Two [[people]] [[walking]] [[outside]] in the [[woods]] in the [[winter]] [[time]] [[wearing]] [[jackets]] with [[hoods]] on them.","Two people are soaking up the sun in the summer time. Two [[countries]] [[strolling]] [[external]] in the [[birch]] in the [[summers]] [[tiempo]] [[harbors]] [[vests]] with [[bandits]] on them.",0.0034857988357543945,0.03386366367340088,0,0,0,197,"Failed"
"Two people are going for a stroll in the woods. Two people walking outside in the [[woods]] in the winter time wearing jackets with hoods on them.","Two people are going for a stroll in the woods. Two people walking outside in the [[lumbering]] in the winter time wearing jackets with hoods on them.",0.0798640251159668,0.9806495904922485,1,0,1,46,"Successful"
"A dog and cow are chasing the horse. [[A]] [[dog]] and a [[cow]] [[play]] together inside the [[fence]].","A dog and cow are chasing the horse. [[para]] [[cabot]] and a [[hatter]] [[toying]] together inside the [[palisade]].",0.013171911239624023,0.16518467664718628,0,0,0,148,"Failed"
"A dog and cow are outside. A dog and a [[cow]] play together inside the fence.","A dog and cow are outside. A dog and a [[bovine]] play together inside the fence.",0.10661470890045166,0.969728410243988,1,0,1,28,"Successful"
"The child s playing on the beach. [[A]] [[wet]] [[child]] stands in chest deep ocean water.","The child s playing on the beach. [[para]] [[muggy]] [[enfant]] stands in chest deep ocean water.",0.0022553205490112305,0.8701984882354736,0,1,0,84,"Successful"
"A child is in the ocean. A wet child stands in chest deep [[ocean]] water.","A child is in the ocean. A wet child stands in chest deep [[marin]] water.",0.0306088924407959,0.9476436376571655,1,0,1,41,"Successful"
"A man chops veggies. [[Tan]] [[dog]] [[running]] through [[long]] [[grass]] in a park-like [[setting]].","A man chops veggies. [[Tannery]] [[bulldog]] [[executing]] through [[along]] [[kings]] in a park-like [[defines]].",0.00731205940246582,0.07413291931152344,0,0,0,163,"Failed"
"A dog runs outside. Tan [[dog]] running through long grass in a park-like setting.","A dog runs outside. Tan [[stacy]] running through long grass in a park-like setting.",0.07351952791213989,0.9930779933929443,1,0,1,55,"Successful"
"I am white water rafting. [[I]] am [[squatting]] on a [[dock]], [[looking]] into a [[lake]].","I am white water rafting. [[me]] am [[deads]] on a [[dockside]], [[seeking]] into a [[lago]].",0.005132555961608887,0.08438575267791748,0,0,0,87,"Failed"
"I am near a lake. I am squatting on a dock, looking into a [[lake]].","I am near a lake. I am squatting on a dock, looking into a [[lakh]].",0.006510913372039795,0.9049783945083618,1,0,1,16,"Successful"
"A man in a swimsuit is talking to another man. [[A]] dark-haired [[man]] in a black uniform is [[speaking]] to a [[man]] wearing a black jacket and [[black]] helmet on a [[motorbike]].","A man in a swimsuit is talking to another man. [[another]] dark-haired [[pal]] in a black uniform is [[referring]] to a [[roosters]] wearing a black jacket and [[dark]] helmet on a [[motorcyclist]].",0.005973994731903076,0.12465828657150269,0,0,0,328,"Failed"
"A man in a uniform is talking to another man. A dark-haired man in a black [[uniform]] is speaking to a man wearing a black jacket and black helmet on a motorbike.","A man in a uniform is talking to another man. A dark-haired man in a black [[consistent]] is speaking to a man wearing a black jacket and black helmet on a motorbike.",0.04039585590362549,0.9934183359146118,1,0,1,37,"Successful"
"Two men lie in the sand of a desert. Two [[men]] [[playing]] in a [[beautiful]] lake [[surrounded]] by [[mountains]].","Two men lie in the sand of a desert. Two [[fella]] [[playback]] in a [[leggy]] lake [[flanked]] by [[hillsides]].",0.0203477144241333,0.1034509539604187,0,0,0,182,"Failed"
"The dog is asleep on the sofa. [[A]] [[small]] [[dog]] runs to [[catch]] a [[ball]].","The dog is asleep on the sofa. [[para]] [[minor]] [[chihuahuas]] runs to [[caught]] a [[bowler]].",0.022629976272583008,0.13011443614959717,0,0,0,164,"Failed"
"The girl was running. A group of [[people]] [[look]] to the side and a [[boy]] starts to [[run]].","The girl was running. A group of [[mens]] [[expect]] to the side and a [[guy]] starts to [[conducted]].",0.010783672332763672,0.14256775379180908,0,0,0,192,"Failed"
"The boy started running. A group of people look to the side and a boy [[starts]] to run.","The boy started running. A group of people look to the side and a boy [[undertook]] to run.",0.04290294647216797,0.872065544128418,1,0,1,53,"Successful"
"Old people are swimming. [[Children]] are [[playing]] and [[swimming]] in a boy of [[water]] with a [[footbridge]] in the [[background]].","Old people are swimming. [[Pupils]] are [[spawn]] and [[wallow]] in a boy of [[river]] with a [[drawbridge]] in the [[originate]].",0.005640864372253418,0.05220639705657959,0,0,0,207,"Failed"
"Children are swimming. [[Children]] are playing and swimming in a boy of water with a footbridge in the background.","Children are swimming. [[Infantile]] are playing and swimming in a boy of water with a footbridge in the background.",0.029981255531311035,0.9336405396461487,1,0,1,59,"Successful"
"The boats jumped up from a shallow rock. Young shirtless man and asian woman jump up from a [[shallow]] rock at the shore with boats moored in the background","The boats jumped up from a shallow rock. Young shirtless man and asian woman jump up from a [[superficial]] rock at the shore with boats moored in the background",0.08346527814865112,0.9224117994308472,1,0,1,24,"Successful"
"Two people are in a helicopter, high above the Sahara desert. One [[man]], [[shirtless]], and a [[woman]], clothed, [[jumping]] in the [[water]].","Two people are in a helicopter, high above the Sahara desert. One [[guys]], [[topless]], and a [[girlie]], clothed, [[salta]] in the [[aguas]].",0.004142642021179199,0.025920748710632324,0,0,0,155,"Failed"
"Two people are about to be in water. One man, shirtless, and a woman, clothed, [[jumping]] in the water.","Two people are about to be in water. One man, shirtless, and a woman, clothed, [[leaps]] in the water.",0.04430258274078369,0.8655477166175842,1,0,1,37,"Successful"
"A boy is playing frisbee out in the grass. [[A]] [[young]] [[man]] sleeping next to a [[dog]].","A boy is playing frisbee out in the grass. [[para]] [[teen]] [[hombre]] sleeping next to a [[doggy]].",0.09553742408752441,0.1200401782989502,0,0,0,126,"Failed"
"A dog has a man sleeping next to it. A young man [[sleeping]] next to a dog.","A dog has a man sleeping next to it. A young man [[sor]] next to a dog.",0.06169772148132324,0.9680219292640686,1,0,1,30,"Successful"
"Two men are standing outside. Two [[men]] are [[sitting]] on a [[couch]].","Two men are standing outside. Two [[people]] are [[seated]] on a [[settee]].",0.007129490375518799,0.027390241622924805,0,0,0,77,"Failed"
"A couple of men a seated on a couch. Two [[men]] are sitting on a couch.","A couple of men a seated on a couch. Two [[boy]] are sitting on a couch.",0.07458281517028809,0.9984957575798035,1,0,1,44,"Successful"
"Bender strikes again!. [[On]] the ground a [[boy]] in a [[red]] [[sweatshirt]] is [[leaning]] over [[holding]] a [[football]] and [[two]] other [[kids]].","Bender strikes again!. [[Onto]] the ground a [[guy]] in a [[flushed]] [[jacket]] is [[angled]] over [[organising]] a [[soccer]] and [[three]] other [[infants]].",0.013865530490875244,0.04239445924758911,0,0,0,230,"Failed"
"A naked man offers his balls to the police officer. [[A]] tennis player in a pink [[outfit]] [[serves]] the ball to her [[opponent]].","A naked man offers his balls to the police officer. [[une]] tennis player in a pink [[garments]] [[serving]] the ball to her [[vying]].",0.0066263675689697266,0.08149808645248413,0,0,0,175,"Failed"
"The woman hits a ball. A [[tennis]] player in a pink outfit serves the ball to her opponent.","The woman hits a ball. A [[opening]] player in a pink outfit serves the ball to her opponent.",0.13322579860687256,0.9450631141662598,1,0,1,17,"Successful"
"A woman examines a bike. [[A]] [[man]] [[examines]] a bike during a yard [[sale]].","A woman examines a bike. [[another]] [[mating]] [[examining]] a bike during a yard [[resale]].",0.007823705673217773,0.994928240776062,0,1,0,155,"Successful"
"A man is at a yard sale. A man examines a bike during a [[yard]] sale.","A man is at a yard sale. A man examines a bike during a [[schoolyard]] sale.",0.07756584882736206,0.9963130950927734,1,0,1,22,"Successful"
"The men are seated in lawn chairs. Two [[men]] in [[suits]] [[standing]] in [[front]] of a bus, one is [[wearing]] a [[medal]].","The men are seated in lawn chairs. Two [[bulls]] in [[dresses]] [[ceaseless]] in [[frente]] of a bus, one is [[porto]] a [[medallion]].",0.007069826126098633,0.11064505577087402,0,0,0,162,"Failed"
"Two men are standing in front of a large vehicle. Two men in suits standing in [[front]] of a bus, one is wearing a medal.","Two men are standing in front of a large vehicle. Two men in suits standing in [[page]] of a bus, one is wearing a medal.",0.09031373262405396,0.9965669512748718,1,0,1,21,"Successful"
"The man in black is climbing the stairs. [[A]] worker dressed in hazard orange, face-down in an open street [[work]].","The man in black is climbing the stairs. [[another]] worker dressed in hazard orange, face-down in an open street [[working]].",0.09568190574645996,0.14634382724761963,0,0,0,186,"Failed"
"A person is wearing orange. A worker dressed in hazard [[orange]], face-down in an open street work.","A person is wearing orange. A worker dressed in hazard [[citron]], face-down in an open street work.",0.010193109512329102,0.9262006282806396,1,0,1,17,"Successful"
"A man is hugging the woman. [[Overly]] dramatic couple [[pose]] for a [[picture]] where an 'angry 'man 'chokes' a woman who sticks out her tongue.","A man is hugging the woman. [[Unduly]] dramatic couple [[make]] for a [[landscaping]] where an 'angry 'man 'chokes' a woman who sticks out her tongue.",0.0224153995513916,0.8996766805648804,0,1,0,161,"Successful"
"A man chokes a woman. [[Overly]] dramatic couple pose for a picture where an 'angry 'man 'chokes' a woman who sticks out her tongue.","A man chokes a woman. [[Ridiculously]] dramatic couple pose for a picture where an 'angry 'man 'chokes' a woman who sticks out her tongue.",0.0577540397644043,0.865892231464386,0,1,0,60,"Successful"
"A group of women are soaked from the rain. [[Female]] beach volleyball [[players]] on either side of a net, with one [[looking]] to spike the [[ball]] as her [[teammate]] watches with the blue [[sky]] in the background.","A group of women are soaked from the rain. [[Dame]] beach volleyball [[player]] on either side of a net, with one [[studying]] to spike the [[soccer]] as her [[boyfriend]] watches with the blue [[skies]] in the background.",0.009660482406616211,0.0922362208366394,0,0,0,273,"Failed"
"Some women are playing a sport. Female beach volleyball players on either [[side]] of a net, with one looking to spike the [[ball]] as her teammate [[watches]] with the [[blue]] sky in the background.","Some women are playing a sport. Female beach volleyball players on either [[lateral]] of a net, with one looking to spike the [[soccer]] as her teammate [[chronometer]] with the [[bruise]] sky in the background.",0.010568380355834961,0.9630409479141235,1,0,1,108,"Successful"
"One player on the women's beach volleyball team jumps to spike the ball as her teammate looks on. Female beach volleyball players on either side of a net, with one looking to spike the ball as her teammate watches with the blue sky in the [[background]].","One player on the women's beach volleyball team jumps to spike the ball as her teammate looks on. Female beach volleyball players on either side of a net, with one looking to spike the ball as her teammate watches with the blue sky in the [[history]].",0.047551631927490234,0.858112096786499,1,0,1,48,"Successful"
"A group of people playing monopoly. [[A]] [[group]] of [[men]] and [[women]] are [[sitting]] at a [[table]] [[eating]] and [[drinking]].","A group of people playing monopoly. [[para]] [[module]] of [[grooms]] and [[wives]] are [[meeting]] at a [[filed]] [[catering]] and [[cocktail]].",0.0065746307373046875,0.05548357963562012,0,0,0,242,"Failed"
"A group of people eating and drinking. A group of men and women are [[sitting]] at a [[table]] [[eating]] and drinking.","A group of people eating and drinking. A group of men and women are [[meeting]] at a [[desks]] [[eat]] and drinking.",0.0701371431350708,0.968429446220398,1,0,1,90,"Successful"
"They bike around together laughing gleefully. A [[group]] of [[people]], mostly in straw [[hats]], follow a [[man]] onto a beach [[covered]] with [[many]] [[large]] [[rocks]].","They bike around together laughing gleefully. A [[clusters]] of [[population]], mostly in straw [[turbans]], follow a [[fella]] onto a beach [[blanketed]] with [[untold]] [[heavy]] [[tremors]].",0.015173256397247314,0.11670780181884766,0,0,0,353,"Failed"
"The man and his follows walk along outside. [[A]] group of [[people]], mostly in straw hats, [[follow]] a [[man]] onto a beach [[covered]] with [[many]] [[large]] [[rocks]].","The man and his follows walk along outside. [[para]] group of [[villagers]], mostly in straw hats, [[replicate]] a [[boy]] onto a beach [[covering]] with [[considerable]] [[big]] [[tremors]].",0.0015468597412109375,0.13402163982391357,0,0,0,370,"Failed"
"A child yells angrily at her mother. [[A]] female [[child]] in a white, long-sleeved [[shirt]] is kneeling on a couch, [[laughing]] as her [[hair]] is [[sticking]] up.","A child yells angrily at her mother. [[another]] female [[childlike]] in a white, long-sleeved [[wrapper]] is kneeling on a couch, [[smiling]] as her [[hat]] is [[prude]] up.",0.028116345405578613,0.14388024806976318,0,0,0,272,"Failed"
"A child laughs as her hair sticks up. A female child in a white, long-sleeved shirt is kneeling on a couch, [[laughing]] as her hair is sticking up.","A child laughs as her hair sticks up. A female child in a white, long-sleeved shirt is kneeling on a couch, [[droll]] as her hair is sticking up.",0.03538846969604492,0.8559891581535339,1,0,1,60,"Successful"
"Luchadores force all other athletes off a competition field with their furious grappling. [[A]] [[young]] [[gymnast]] looks back at the [[audience]], [[trying]] to [[catch]] a glimpse of her [[proud]] parents before [[starting]] her [[performance]].","Luchadores force all other athletes off a competition field with their furious grappling. [[another]] [[teens]] [[skier]] looks back at the [[bystanders]], [[seductive]] to [[harvest]] a glimpse of her [[grandiose]] parents before [[launches]] her [[realisation]].",0.0029720067977905273,0.06003093719482422,0,0,0,326,"Failed"
"A gymnast scanning a crowd for familiar faces. A young [[gymnast]] looks back at the audience, trying to catch a glimpse of her proud parents before starting her performance.","A gymnast scanning a crowd for familiar faces. A young [[medalist]] looks back at the audience, trying to catch a glimpse of her proud parents before starting her performance.",0.0676221251487732,0.9961912631988525,1,0,1,30,"Successful"
"A worker is on a break. [[A]] yellow [[backhoe]] near a large pile of dirt and rocks near a blue machine with a [[worker]] standing on it.","A worker is on a break. [[para]] yellow [[steamroller]] near a large pile of dirt and rocks near a blue machine with a [[jobs]] standing on it.",0.021507620811462402,0.09425234794616699,0,0,0,258,"Failed"
"A worker is outside. A [[yellow]] [[backhoe]] near a large pile of dirt and rocks [[near]] a blue [[machine]] with a worker standing on it.","A worker is outside. A [[amarillo]] [[rakes]] near a large pile of dirt and rocks [[next]] a blue [[paraphernalia]] with a worker standing on it.",0.040023744106292725,0.9882317781448364,0,1,0,66,"Successful"
"A person is standing in a grassy field in the sun. [[Person]] with umbrella observes flooded streets with [[cars]] in the [[water]].","A person is standing in a grassy field in the sun. [[Anybody]] with umbrella observes flooded streets with [[vehicles]] in the [[eau]].",0.005880773067474365,0.047387123107910156,0,0,0,183,"Failed"
"A person is outside. Person with umbrella [[observes]] flooded streets with [[cars]] in the water.","A person is outside. Person with umbrella [[observed]] flooded streets with [[che]] in the water.",0.06182599067687988,0.8580106496810913,1,0,1,92,"Successful"
"A person is standing outside in the rain looking at flood damage. [[Person]] with umbrella observes flooded [[streets]] with cars in the [[water]].","A person is standing outside in the rain looking at flood damage. [[Individual]] with umbrella observes flooded [[arteries]] with cars in the [[agua]].",0.05165606737136841,0.8699790835380554,0,1,0,78,"Successful"
"A woman is sitting outside in the rain. [[A]] [[man]] is wearing [[protective]] [[hair]] and [[face]] coverings.","A woman is sitting outside in the rain. [[another]] [[boy]] is wearing [[pretrial]] [[headgear]] and [[tussle]] coverings.",0.012808561325073242,0.1048121452331543,0,0,0,199,"Failed"
"A person is covering their face and hair. A man is wearing protective hair and face [[coverings]].","A person is covering their face and hair. A man is wearing protective hair and face [[coating]].",0.036722540855407715,0.8669620156288147,1,0,1,53,"Successful"
"a dog chases his tail. a [[black]] [[dog]] [[chases]] a [[boy]] wearing red and blue.","a dog chases his tail. a [[triad]] [[pup]] [[hounding]] a [[kiddo]] wearing red and blue.",0.009221971035003662,0.9028393030166626,0,1,0,122,"Successful"
"a dog chases a boy. a black dog chases a [[boy]] wearing red and blue.","a dog chases a boy. a black dog chases a [[men]] wearing red and blue.",0.005175530910491943,0.9748939871788025,1,0,1,52,"Successful"
"the man is at home sleeping. A [[man]] in a [[red]] muscle [[shirt]] [[poses]] for a [[picture]] beside a [[stone]] [[building]] whilst other [[people]] [[pass]] by.","the man is at home sleeping. A [[blokes]] in a [[sandpiper]] muscle [[wrapping]] [[posed]] for a [[photograph]] beside a [[pebbles]] [[edifice]] whilst other [[countrymen]] [[approve]] by.",0.009802579879760742,0.0544126033782959,0,0,0,319,"Failed"
"a man is posing. A man in a red muscle [[shirt]] [[poses]] for a picture beside a stone building whilst other people pass by.","a man is posing. A man in a red muscle [[shirts]] [[entails]] for a picture beside a stone building whilst other people pass by.",0.03814387321472168,0.8558316230773926,1,0,1,101,"Successful"
"A man is sitting on the floor. [[A]] [[man]] and [[two]] [[kids]] standing in [[front]] of an [[ancient]] building.","A man is sitting on the floor. [[para]] [[folks]] and [[three]] [[infants]] standing in [[frente]] of an [[archeology]] building.",0.019295930862426758,0.14875417947769165,0,0,0,188,"Failed"
"A man is standing with two kids. A man and [[two]] kids standing in front of an ancient building.","A man is standing with two kids. A man and [[three]] kids standing in front of an ancient building.",0.041938841342926025,0.9908294677734375,1,0,1,15,"Successful"
"Nobody has face paint. [[A]] teenager [[blows]] a whistle and wears [[white]] face [[paint]], [[earmuffs]], and a [[yellow]] [[hat]] while another [[teen]] watches.","Nobody has face paint. [[para]] teenager [[exploding]] a whistle and wears [[bloodless]] face [[painted]], [[helmets]], and a [[yellowish]] [[lid]] while another [[puerile]] watches.",0.02616143226623535,0.09420430660247803,0,0,0,318,"Failed"
"A person in face paint. A teenager blows a whistle and wears white [[face]] paint, earmuffs, and a yellow hat while another teen watches.","A person in face paint. A teenager blows a whistle and wears white [[encountering]] paint, earmuffs, and a yellow hat while another teen watches.",0.033938467502593994,0.9657664895057678,1,0,1,54,"Successful"
"nobody is cooking. [[Four]] [[women]] and two [[men]] are in a kitchen, cooking [[near]] a [[long]] [[table]] with a [[white]] tablecloth.","nobody is cooking. [[Furnaces]] [[maiden]] and two [[mankind]] are in a kitchen, cooking [[around]] a [[along]] [[filed]] with a [[caucasian]] tablecloth.",0.021604299545288086,0.0939321517944336,0,0,0,234,"Failed"
"People cooking. Four women and two men are in a kitchen, [[cooking]] near a long table with a white tablecloth.","People cooking. Four women and two men are in a kitchen, [[kitchen]] near a long table with a white tablecloth.",0.02428615093231201,0.9757883548736572,1,0,1,51,"Successful"
"A woman dances with a man in a busy club. [[A]] [[woman]] in [[skirt]], torn stockings and [[combat]] boots and a [[man]] in [[aviators]] and batman [[tank]] top walk down a [[city]] street.","A woman dances with a man in a busy club. [[para]] [[hens]] in [[britches]], torn stockings and [[fights]] boots and a [[buddy]] in [[circulars]] and batman [[warehouse]] top walk down a [[town]] street.",0.042709410190582275,0.12293374538421631,0,0,0,332,"Failed"
"A man and woman walk down a city street. A [[woman]] in skirt, torn stockings and combat boots and a man in aviators and batman tank top walk down a city street.","A man and woman walk down a city street. A [[chick]] in skirt, torn stockings and combat boots and a man in aviators and batman tank top walk down a city street.",0.057871103286743164,0.9952841997146606,1,0,1,65,"Successful"
"A little girl is riding her ox in a desert. [[A]] [[little]] [[girl]] in a [[pink]] [[hat]] is in a [[lush]] green [[field]] [[walking]] an [[ox]].","A little girl is riding her ox in a desert. [[para]] [[low]] [[niece]] in a [[pinks]] [[hairdo]] is in a [[exuberant]] green [[zones]] [[trekking]] an [[niu]].",0.0024756193161010742,0.09517639875411987,0,0,0,239,"Failed"
"A little girl is in a field. A little [[girl]] in a pink hat is in a lush green field walking an ox.","A little girl is in a field. A little [[lady]] in a pink hat is in a lush green field walking an ox.",0.025316238403320312,0.949997067451477,1,0,1,60,"Successful"
"The boys are sleeping. Two [[boys]] in running [[clothes]] [[stretching]].","The boys are sleeping. Two [[dawgs]] in running [[coats]] [[enlargement]].",0.009513497352600098,0.07791280746459961,0,0,0,170,"Failed"
"The boys are stretching. Two boys in running clothes [[stretching]].","The boys are stretching. Two boys in running clothes [[sprawl]].",0.02874934673309326,0.9935635328292847,1,0,1,50,"Successful"
"The boy and girl stand on the lakeshore. A [[boy]] and a girl [[stand]] in a median amongst Mike Huckabee [[signs]].","The boy and girl stand on the lakeshore. A [[man]] and a girl [[attitude]] in a median amongst Mike Huckabee [[billboard]].",0.002610325813293457,0.0999341607093811,0,0,0,177,"Failed"
"Two people stand on a median with advertising signs. [[A]] boy and a girl stand in a median amongst [[Mike]] Huckabee signs.","Two people stand on a median with advertising signs. [[para]] boy and a girl stand in a median amongst [[Michal]] Huckabee signs.",0.0012090802192687988,0.9874712228775024,0,1,0,37,"Successful"
"A group of friends sit at a table talking to each other. [[A]] [[group]] of [[people]] on the bark, brightly [[lighten]] street, while one man with a gray [[hat]] holds a large [[colorful]] sign with [[arrows]].","A group of friends sit at a table talking to each other. [[para]] [[bundle]] of [[man]] on the bark, brightly [[soften]] street, while one man with a gray [[caps]] holds a large [[colourful]] sign with [[arrowheads]].",0.030062496662139893,0.13986510038375854,0,0,0,394,"Failed"
"The people are walking down the street. A group of people on the [[bark]], brightly lighten street, while one man with a gray hat holds a large colorful sign with arrows.","The people are walking down the street. A group of people on the [[barked]], brightly lighten street, while one man with a gray hat holds a large colorful sign with arrows.",0.02348494529724121,0.971793532371521,0,1,0,25,"Successful"
"The women are having a conversation at the office,. Two [[woman]] wearing [[dresses]] are [[standing]] outside on the [[grass]] while one of them is [[holding]] a [[cup]] and [[saucer]].","The women are having a conversation at the office,. Two [[daughter]] wearing [[frock]] are [[sustained]] outside on the [[lawn]] while one of them is [[holds]] a [[cut]] and [[circular]].",0.005355358123779297,0.026344656944274902,0,0,0,202,"Failed"
"Two people are standing on the grass. Two woman wearing dresses are standing outside on the [[grass]] while one of them is holding a cup and saucer.","Two people are standing on the grass. Two woman wearing dresses are standing outside on the [[thistles]] while one of them is holding a cup and saucer.",0.02369511127471924,0.9917277097702026,1,0,1,30,"Successful"
"The mother and daughter are fighitn. [[Mother]] and daughter are [[meeting]] for the first time.","The mother and daughter are fighitn. [[Mommies]] and daughter are [[confrontation]] for the first time.",0.022682666778564453,0.9777491092681885,0,1,0,63,"Successful"
"The mother and daughter are meeting. Mother and [[daughter]] are meeting for the first time.","The mother and daughter are meeting. Mother and [[gals]] are meeting for the first time.",0.010244369506835938,0.8981884717941284,1,0,1,55,"Successful"
"Vote sasquatch for president 2016!. [[A]] [[man]] in a white [[shirt]] [[speaks]] into a [[microphone]] as other [[men]] gather behind him at a public event.","Vote sasquatch for president 2016!. [[para]] [[hombre]] in a white [[polo]] [[speech]] into a [[shure]] as other [[mens]] gather behind him at a public event.",0.021392464637756348,0.17817145586013794,0,0,0,275,"Failed"
"A man in a white shirt is making a speech in front of a crowd. A man in a white shirt [[speaks]] into a microphone as other men gather behind him at a public event.","A man in a white shirt is making a speech in front of a crowd. A man in a white shirt [[schmooze]] into a microphone as other men gather behind him at a public event.",0.07875919342041016,0.9788582921028137,1,0,1,69,"Successful"
"Man out for a jog. [[A]] young man [[wearing]] a hoodie, [[pants]], and athletic [[shoes]] is [[sitting]] on a red lounge chair and [[watching]] hi-def [[tv]].","Man out for a jog. [[para]] young man [[doorway]] a hoodie, [[boxers]], and athletic [[cage]] is [[assemblies]] on a red lounge chair and [[observation]] hi-def [[gonzales]].",0.017085552215576172,0.09419095516204834,0,0,0,318,"Failed"
"Man in relaxed clothing lounging in a chair watching tv. A young man wearing a [[hoodie]], pants, and athletic shoes is sitting on a red lounge chair and watching hi-def tv.","Man in relaxed clothing lounging in a chair watching tv. A young man wearing a [[hooded]], pants, and athletic shoes is sitting on a red lounge chair and watching hi-def tv.",0.09112036228179932,0.9679065346717834,1,0,1,28,"Successful"
"Man sitting in a red chair flipping through tv channels. [[A]] young man wearing a hoodie, pants, and athletic shoes is sitting on a red [[lounge]] chair and watching hi-def tv.","Man sitting in a red chair flipping through tv channels. [[para]] young man wearing a hoodie, pants, and athletic shoes is sitting on a red [[parlour]] chair and watching hi-def tv.",0.010979771614074707,0.9471997022628784,0,1,0,44,"Successful"
"the man is standing in the kitchen. [[A]] [[man]] is [[laid]] back in [[front]] of a [[tv]].","the man is standing in the kitchen. [[para]] [[homie]] is [[introduced]] back in [[page]] of a [[tele]].",0.00526583194732666,0.11847609281539917,0,0,0,101,"Failed"
"a man is relaxing. A man is [[laid]] back in front of a tv.","a man is relaxing. A man is [[delivered]] back in front of a tv.",0.050046324729919434,0.9993578791618347,1,0,1,52,"Successful"
"The greyhounds are lying down to sleep for the night. The [[racing]] [[greyhounds]] [[have]] broken from the [[starting]] [[gate]].","The greyhounds are lying down to sleep for the night. The [[jockey]] [[thoroughbreds]] [[was]] broken from the [[lancer]] [[gates]].",0.014509081840515137,0.05094265937805176,0,0,0,173,"Failed"
"The dogs are racing down the track. The racing [[greyhounds]] have broken from the starting gate.","The dogs are racing down the track. The racing [[thoroughbreds]] have broken from the starting gate.",0.05542433261871338,0.977922797203064,1,0,1,28,"Successful"
"The dog is loose running around the yard. [[A]] [[brown]] and [[white]] [[dog]] is chained up [[near]] a red [[chair]].","The dog is loose running around the yard. [[para]] [[khaki]] and [[bianchi]] [[labrador]] is chained up [[roundabout]] a red [[presides]].",0.01178067922592163,0.08296173810958862,0,0,0,133,"Failed"
"The dog is chained to a chair. A brown and white dog is [[chained]] up near a red chair.","The dog is chained to a chair. A brown and white dog is [[encased]] up near a red chair.",0.03324615955352783,0.9940046072006226,1,0,1,30,"Successful"
"Some people are shopping. [[A]] small [[dog]] [[looking]] up to his loving [[owner]].","Some people are shopping. [[paras]] small [[dachshund]] [[seeks]] up to his loving [[malek]].",0.015533626079559326,0.1521843671798706,0,0,0,167,"Failed"
