"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"The man is inside. A man is ducking down between the red [[tulips]] in a flower [[field]].","The man is inside. A man is ducking down between the red [[chrysanthemums]] in a flower [[terrestrial]].",0.14464950561523438,0.1600492000579834,0,0,0,176,"Failed"
"The man is outside. A man is [[ducking]] down between the red [[tulips]] in a [[flower]] [[field]].","The man is outside. A man is [[stomping]] down between the red [[ferns]] in a [[wildflowers]] [[terrestrial]].",0.13042151927947998,0.1666431427001953,0,0,0,185,"Failed"
"The women are playing soccer on Mars. women's soccer team [[competing]] on the field.","The women are playing soccer on Mars. women's soccer team [[concurrent]] on the field.",0.15828001499176025,0.16431552171707153,0,0,0,147,"Failed"
"A women's soccer game. women's soccer team competing on the [[field]].","A women's soccer game. women's soccer team competing on the [[fieldwork]].",0.15613853931427002,0.8532150983810425,1,0,1,53,"Successful"
"A man is playing videogames. A man in a red [[shirt]] is [[learning]] how to [[climb]] a [[cliff]].","A man is playing videogames. A man in a red [[shirts]] is [[educating]] how to [[jump]] a [[abyss]].",0.12862098217010498,0.161024808883667,0,0,0,174,"Failed"
"A boy can't swim so he didn't go to the beach with his family. A boy at the [[beach]] [[runs]] through the surf towards three other [[people]] who are already in the [[water]].","A boy can't swim so he didn't go to the beach with his family. A boy at the [[coastline]] [[running]] through the surf towards three other [[peoples]] who are already in the [[waters]].",0.16380822658538818,0.17188525199890137,0,0,0,176,"Failed"
"The boy is running towards a bigger group of people. A boy at the beach [[runs]] through the surf towards three other people who are already in the water.","The boy is running towards a bigger group of people. A boy at the beach [[execute]] through the surf towards three other people who are already in the water.",0.1387794017791748,0.8312069773674011,1,0,1,42,"Successful"
"A man is working on a computer. construction [[worker]] [[working]] on a structure","A man is working on a computer. construction [[sculptor]] [[employed]] on a structure",0.18446004390716553,0.20017337799072266,0,0,0,151,"Failed"
"The people are on land. There are two boats full of people in a river, one is [[stopped]] and the other is [[moving]].","The people are on land. There are two boats full of people in a river, one is [[halts]] and the other is [[transportation]].",0.16101837158203125,0.8262485861778259,0,1,0,93,"Successful"
"There are two boats on a river. There are two [[boats]] full of people in a river, one is stopped and the other is moving.","There are two boats on a river. There are two [[seafaring]] full of people in a river, one is stopped and the other is moving.",0.16617900133132935,0.834720253944397,1,0,1,29,"Successful"
"A girl is chasing a rabbit. [[A]] dusty [[boy]] [[runs]] along a [[dirt]] [[path]] through the [[grass]].","A girl is chasing a rabbit. [[para]] dusty [[man]] [[goes]] along a [[garbage]] [[route]] through the [[marijuana]].",0.10691648721694946,0.1511918306350708,0,0,0,186,"Failed"
"A boy is outside running. A [[dusty]] boy runs along a [[dirt]] [[path]] through the [[grass]].","A boy is outside running. A [[dust]] boy runs along a [[waste]] [[route]] through the [[grassy]].",0.15319514274597168,0.16410130262374878,0,0,0,179,"Failed"
"A woman is sitting with empty hands. [[A]] woman is weaving with a comb in her hand.","A woman is sitting with empty hands. [[another]] woman is weaving with a comb in her hand.",0.14581513404846191,0.1549224853515625,0,0,0,112,"Failed"
"A woman is doing something with her hands. A woman is [[weaving]] with a comb in her [[hand]].","A woman is doing something with her hands. A woman is [[woollen]] with a comb in her [[part]].",0.11645793914794922,0.8338408470153809,1,0,1,58,"Successful"
"A woman falls into a bed. A [[man]] wearing a white [[shirt]] and [[black]] [[pants]] is falling down onto a [[bed]] in front of a window facing the [[ocean]].","A woman falls into a bed. A [[friend]] wearing a white [[blouse]] and [[dark]] [[underpants]] is falling down onto a [[deathbed]] in front of a window facing the [[seagoing]].",0.14830172061920166,0.8317390084266663,0,1,0,271,"Successful"
"A man falls down onto a bed. A man wearing a white [[shirt]] and [[black]] [[pants]] is falling down onto a bed in front of a [[window]] facing the [[ocean]].","A man falls down onto a bed. A man wearing a white [[tracksuit]] and [[dark]] [[undergarments]] is falling down onto a bed in front of a [[windowsill]] facing the [[maritime]].",0.20230042934417725,0.821271538734436,0,1,0,181,"Successful"
"A man falls down onto his bed. A man wearing a white [[shirt]] and [[black]] [[pants]] is falling down onto a bed in front of a window facing the [[ocean]].","A man falls down onto his bed. A man wearing a white [[tracksuit]] and [[noir]] [[nightgown]] is falling down onto a bed in front of a window facing the [[marine]].",0.16751337051391602,0.8212230205535889,0,1,0,137,"Successful"
"A woman is preparing drinks on an airplane. The flight attendant dressed in yellow [[demonstrates]] life vest usage.","A woman is preparing drinks on an airplane. The flight attendant dressed in yellow [[exposes]] life vest usage.",0.14060747623443604,0.8397064208984375,0,1,0,57,"Successful"
"a cat jumps high. [[Spectators]] [[look]] on as a baseball [[player]] runs onto a base while the [[baseman]] [[waits]] to [[make]] the [[catch]].","a cat jumps high. [[Bystanders]] [[seeing]] on as a baseball [[ballplayer]] runs onto a base while the [[outs]] [[prophesied]] to [[do]] the [[petard]].",0.09365856647491455,0.15811508893966675,0,0,0,347,"Failed"
"people play baseball. Spectators look on as a baseball player runs onto a base while the baseman waits to make the [[catch]].","people play baseball. Spectators look on as a baseball player runs onto a base while the baseman waits to make the [[catching]].",0.15957677364349365,0.8373280763626099,0,1,0,58,"Successful"
"A boy is doing homework. A [[little]] boy [[playing]] outside on the cement.","A boy is doing homework. A [[minimum]] boy [[plays]] outside on the cement.",0.11932200193405151,0.13595610857009888,0,0,0,124,"Failed"
"A boy is outside playing. A little boy [[playing]] outside on the cement.","A boy is outside playing. A little boy [[plays]] outside on the cement.",0.1659681797027588,0.832036018371582,0,1,0,73,"Successful"
"The children are asleep on the couch with their dog. [[Children]] on the [[beach]] with their [[dog]].","The children are asleep on the couch with their dog. [[Child]] on the [[bain]] with their [[lapdog]].",0.1276206374168396,0.15983617305755615,0,0,0,122,"Failed"
"The children are at the ocean with their dog. Children on the [[beach]] with their dog.","The children are at the ocean with their dog. Children on the [[beachfront]] with their dog.",0.17018353939056396,0.8323531150817871,1,0,1,27,"Successful"
"The boy has no backpack on. Boy in backpack [[crossing]] the [[street]], [[Other]] [[people]], all Asian, are all in [[crosswalk]] walking towards the [[boy]].","The boy has no backpack on. Boy in backpack [[crosses]] the [[boardwalk]], [[Alternative]] [[individuals]], all Asian, are all in [[uniformity]] walking towards the [[boys]].",0.14128422737121582,0.1548086404800415,0,0,0,273,"Failed"
"The boy is wearing a backpack. Boy in backpack [[crossing]] the street, [[Other]] [[people]], all Asian, are all in crosswalk [[walking]] towards the [[boy]].","The boy is wearing a backpack. Boy in backpack [[crosses]] the street, [[Alternative]] [[individuals]], all Asian, are all in crosswalk [[parkway]] towards the [[boys]].",0.14870339632034302,0.1588747501373291,0,0,0,269,"Failed"
"A child is at home, resting. A [[child]] is [[sticking]] her [[head]] out of the 0095 [[taxi]] [[cab]] and [[screaming]].","A child is at home, resting. A [[schoolgirl]] is [[cornered]] her [[principals]] out of the 0095 [[taxicab]] [[array]] and [[shouts]].",0.11188614368438721,0.15770459175109863,0,0,0,189,"Failed"
"A child is inside a car. A child is [[sticking]] her head out of the 0095 [[taxi]] [[cab]] and [[screaming]].","A child is inside a car. A child is [[poking]] her head out of the 0095 [[taxicab]] [[taxicab]] and [[shouts]].",0.13249433040618896,0.16916048526763916,0,0,0,190,"Failed"
"A man in a suit with gold bricks and a name tag gestures with his hands. A man in a suit with gold [[buttons]] and a name tag gestures with his hands as he [[speaks]] to another man in a dress shirt who is holding a beverage in a glass.","A man in a suit with gold bricks and a name tag gestures with his hands. A man in a suit with gold [[knobs]] and a name tag gestures with his hands as he [[schmooze]] to another man in a dress shirt who is holding a beverage in a glass.",0.16154998540878296,0.830470621585846,0,1,0,87,"Successful"
"A man in a suit with gold buttons and a name tag gestures with his hands. A man in a suit with gold buttons and a name tag gestures with his hands as he speaks to another man in a dress shirt who is [[holding]] a beverage in a glass.","A man in a suit with gold buttons and a name tag gestures with his hands. A man in a suit with gold buttons and a name tag gestures with his hands as he speaks to another man in a dress shirt who is [[orchestrate]] a beverage in a glass.",0.20167243480682373,0.8336759209632874,1,0,1,63,"Successful"
"Two cars waited patiently for the light to turn green. An [[accident]] [[involving]] a [[green]] Sudan and a gray [[van]].","Two cars waited patiently for the light to turn green. An [[event]] [[entail]] a [[environmentalist]] Sudan and a gray [[vehicle]].",0.14413535594940186,0.1814635992050171,0,0,0,132,"Failed"
"Two cars were in an accident. An accident [[involving]] a [[green]] [[Sudan]] and a gray [[van]].","Two cars were in an accident. An accident [[entailed]] a [[ecologist]] [[Kenya]] and a gray [[vehicle]].",0.1370716094970703,0.16547715663909912,0,0,0,131,"Failed"
"The Asian likes Mexican food. An Asian [[technology]] [[demonstration]] of computers and other [[gadgets]].","The Asian likes Mexican food. An Asian [[tech]] [[expression]] of computers and other [[thing]].",0.12078291177749634,0.13608920574188232,0,0,0,113,"Failed"
"An Asian shows computers. An Asian technology [[demonstration]] of computers and other gadgets.","An Asian shows computers. An Asian technology [[demonstrator]] of computers and other gadgets.",0.15888851881027222,0.8248043060302734,0,1,0,75,"Successful"
"The woman is silent. A woman is [[chatting]] as she drinks her [[coffee]].","The woman is silent. A woman is [[speaks]] as she drinks her [[cafeteria]].",0.1468219757080078,0.8338459134101868,0,1,0,71,"Successful"
"A woman is having a chat. A woman is [[chatting]] as she drinks her coffee.","A woman is having a chat. A woman is [[talk]] as she drinks her coffee.",0.15238666534423828,0.8398079872131348,1,0,1,41,"Successful"
"A lady sitting on a bench in the park. A [[person]] [[dressed]] in a [[dress]] with [[flowers]] and a stuffed bee [[attached]] to it, is pushing a [[baby]] [[stroller]] down the [[street]].","A lady sitting on a bench in the park. A [[persons]] [[clothed]] in a [[outfit]] with [[daffodils]] and a stuffed bee [[related]] to it, is pushing a [[bebe]] [[conveyance]] down the [[rue]].",0.15118414163589478,0.16842234134674072,0,0,0,263,"Failed"
"A person outside pushing a stroller. A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the [[street]].","A person outside pushing a stroller. A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the [[st]].",0.16651231050491333,0.825778067111969,0,1,0,38,"Successful"
"A monkey is passing out orange juice in the middle of the forest. Someone in a white and [[black]] polka dot [[outfit]] handing out small cartons of orange juice behind caution tape on a street.","A monkey is passing out orange juice in the middle of the forest. Someone in a white and [[nigger]] polka dot [[robe]] handing out small cartons of orange juice behind caution tape on a street.",0.18699395656585693,0.828455924987793,0,1,0,78,"Successful"
"A person in a polka dot outfit is handing out orange juice behind a caution area. Someone in a white and black polka dot outfit handing out small cartons of orange juice behind caution tape on a [[street]].","A person in a polka dot outfit is handing out orange juice behind a caution area. Someone in a white and black polka dot outfit handing out small cartons of orange juice behind caution tape on a [[strada]].",0.17105746269226074,0.8233041763305664,1,0,1,45,"Successful"
"A crowd of people are standing at a platform waiting for a train. A [[crowd]] of [[people]] [[stand]] in [[street]] in front of a series of [[white]] [[tents]].","A crowd of people are standing at a platform waiting for a train. A [[crowds]] of [[mens]] [[standing]] in [[roadway]] in front of a series of [[caucasian]] [[hangars]].",0.1235191822052002,0.17960292100906372,0,0,0,143,"Failed"
"A crowd of people stand in the street. [[A]] crowd of [[people]] [[stand]] in street in front of a series of white tents.","A crowd of people stand in the street. [[paras]] crowd of [[humans]] [[stands]] in street in front of a series of white tents.",0.16836023330688477,0.8230806589126587,0,1,0,78,"Successful"
"the woman is at a ski lodge. [[A]] [[young]] woman is wearing a paper [[crown]] at an outdoor [[event]].","the woman is at a ski lodge. [[paras]] [[teenaged]] woman is wearing a paper [[kroner]] at an outdoor [[activity]].",0.1175195574760437,0.827507734298706,0,1,0,71,"Successful"
"the woman is outdoors. A young woman is wearing a paper crown at an [[outdoor]] event.","the woman is outdoors. A young woman is wearing a paper crown at an [[overseas]] event.",0.12715184688568115,0.8360334634780884,1,0,1,21,"Successful"
"The child is on a sled. [[A]] [[child]] on a [[swing]].","The child is on a sled. [[paras]] [[kid]] on a [[glide]].",0.1236199140548706,0.1487264633178711,0,0,0,78,"Failed"
"A kid is on the swing. A [[child]] on a [[swing]].","A kid is on the swing. A [[schoolgirl]] on a [[manoeuvres]].",0.14198994636535645,0.15328353643417358,0,0,0,78,"Failed"
"The people are all running very fast in the Boston Marathon. [[Many]] [[people]] [[have]] [[decided]] to [[take]] a [[rest]] on the [[steps]].","The people are all running very fast in the Boston Marathon. [[Dissimilar]] [[citizen]] [[haya]] [[akhtar]] to [[toma]] a [[remaining]] on the [[stepping]].",0.08303987979888916,0.13086307048797607,0,0,0,247,"Failed"
"People are taking a break from their activities. Many people have decided to take a [[rest]] on the steps.","People are taking a break from their activities. Many people have decided to take a [[resting]] on the steps.",0.11938315629959106,0.8385195732116699,1,0,1,28,"Successful"
"The man is standing. A man in [[reflective]] [[sunglasses]], a [[skull]] T-shirt, and long red shorts sits out of the sun in a [[folding]] [[chair]].","The man is standing. A man in [[informative]] [[bifocals]], a [[scalp]] T-shirt, and long red shorts sits out of the sun in a [[bent]] [[presidential]].",0.14597994089126587,0.8338351249694824,0,1,0,90,"Successful"
"The man is protecting his eyes with sunglasses. A [[man]] in reflective sunglasses, a skull T-shirt, and long red [[shorts]] [[sits]] out of the sun in a folding chair.","The man is protecting his eyes with sunglasses. A [[male]] in reflective sunglasses, a skull T-shirt, and long red [[trouser]] [[assisi]] out of the sun in a folding chair.",0.18993955850601196,0.2033749222755432,0,0,0,209,"Failed"
"A boy is sweeping the sidewalk. [[A]] [[man]] with a [[beard]] [[sitting]] in front of the [[tour]] [[bus]].","A boy is sweeping the sidewalk. [[para]] [[mens]] with a [[shave]] [[hearing]] in front of the [[walk]] [[buses]].",0.12199640274047852,0.15442079305648804,0,0,0,152,"Failed"
"A guy is riding the bus. [[A]] [[man]] with a beard [[sitting]] in front of the [[tour]] bus.","A guy is riding the bus. [[para]] [[masculine]] with a beard [[seated]] in front of the [[tourism]] bus.",0.15425848960876465,0.17335480451583862,0,0,0,154,"Failed"
"Three people have their mouths full of food. Three friends are [[talking]].","Three people have their mouths full of food. Three friends are [[told]].",0.09984052181243896,0.13036739826202393,0,0,0,115,"Failed"
"Three people are hanging out. Three [[friends]] are [[talking]].","Three people are hanging out. Three [[cronies]] are [[lecturing]].",0.13595449924468994,0.15285813808441162,0,0,0,99,"Failed"
"There is a man climbing as the boy holds the rope. [[A]] man holds a rope for a [[boy]] who's about to climb a wall.","There is a man climbing as the boy holds the rope. [[paras]] man holds a rope for a [[kid]] who's about to climb a wall.",0.16941440105438232,0.7936956882476807,0,1,0,54,"Successful"
"There is a man holding a rop. [[A]] [[man]] [[holds]] a rope for a [[boy]] who's about to [[climb]] a wall.","There is a man holding a rop. [[para]] [[grooms]] [[arrange]] a rope for a [[males]] who's about to [[ascend]] a wall.",0.16558557748794556,0.7950008511543274,0,1,0,195,"Successful"
"Some people are happy to be throwing a party. A [[man]] and [[woman]] [[talk]] to another [[woman]], all looking [[concerned]], in a [[room]] being decorated with [[streamers]] and balloons.","Some people are happy to be throwing a party. A [[guy]] and [[females]] [[dialogues]] to another [[women]], all looking [[impatient]], in a [[premises]] being decorated with [[signaling]] and balloons.",0.18436819314956665,0.20672821998596191,0,0,0,319,"Failed"
"People are watching a ball game. A [[race]] [[car]], numbered 104 is rounding a [[bend]] as [[two]] people [[watch]] and [[take]] [[pictures]].","People are watching a ball game. A [[races]] [[locomotives]], numbered 104 is rounding a [[elbow]] as [[three]] people [[observing]] and [[making]] [[imagery]].",0.1562199592590332,0.20309597253799438,0,0,0,256,"Failed"
"People are taking pictures. A race car, numbered 104 is rounding a bend as two people [[watch]] and take pictures.","People are taking pictures. A race car, numbered 104 is rounding a bend as two people [[listens]] and take pictures.",0.1471373438835144,0.8338944911956787,1,0,1,48,"Successful"
"People watch ducks in a pond. A young boy and an adult man [[looking]] at ducks in a pond.","People watch ducks in a pond. A young boy and an adult man [[browse]] at ducks in a pond.",0.20364820957183838,0.8299071788787842,1,0,1,53,"Successful"
"Nobody has a uniform. A female [[softball]] player in a black and [[red]] uniform with a red batting helmet is holding her bat waiting for the pitch.","Nobody has a uniform. A female [[bullitt]] player in a black and [[rote]] uniform with a red batting helmet is holding her bat waiting for the pitch.",0.20145320892333984,0.8211579918861389,0,1,0,50,"Successful"
"A person in a uniform. A female softball [[player]] in a black and red uniform with a red batting helmet is [[holding]] her bat waiting for the pitch.","A person in a uniform. A female softball [[players]] in a black and red uniform with a red batting helmet is [[convened]] her bat waiting for the pitch.",0.1705549955368042,0.831323504447937,1,0,1,58,"Successful"
"The boy is holding a samurai sword. A boy dressed in a plaid [[kilt]] with a [[brown]] [[hat]] [[wields]] a [[long]] [[pole]].","The boy is holding a samurai sword. A boy dressed in a plaid [[garb]] with a [[haired]] [[headgear]] [[brandish]] a [[along]] [[polack]].",0.09743666648864746,0.1452786922454834,0,0,0,151,"Failed"
"A boy has and object in his hands. [[A]] boy [[dressed]] in a [[plaid]] kilt with a brown [[hat]] [[wields]] a [[long]] [[pole]].","A boy has and object in his hands. [[paras]] boy [[attired]] in a [[scottish]] kilt with a brown [[beanie]] [[brandish]] a [[lengthy]] [[totem]].",0.15177416801452637,0.2058655023574829,0,0,0,149,"Failed"
"There are no cars at the racetrack today. A yellow [[race]] [[car]] sliding through a corner as [[spectators]] [[watch]].","There are no cars at the racetrack today. A yellow [[purebred]] [[automobile]] sliding through a corner as [[bystanders]] [[seeing]].",0.1496565341949463,0.17593640089035034,0,0,0,187,"Failed"
"A racecar is being watched. A yellow race car sliding through a [[corner]] as spectators watch.","A racecar is being watched. A yellow race car sliding through a [[corners]] as spectators watch.",0.16393089294433594,0.8387764692306519,1,0,1,25,"Successful"
"The man wearing the vest is sitting on the sofa. [[A]] man wearing a red vest is [[walking]] past a black and [[green]] [[fence]].","The man wearing the vest is sitting on the sofa. [[paras]] man wearing a red vest is [[feet]] past a black and [[environmental]] [[obstructions]].",0.11816966533660889,0.15362763404846191,0,0,0,196,"Failed"
"A man is wearing a vest. A man wearing a red vest is [[walking]] past a black and green fence.","A man is wearing a vest. A man wearing a red vest is [[marches]] past a black and green fence.",0.16814661026000977,0.8343923091888428,0,1,0,31,"Successful"
"Lady is making burger for her kids. A [[lady]] [[digs]] through a garbage can [[looking]] to add to the [[shopping]] [[cart]] beside her.","Lady is making burger for her kids. A [[wife]] [[archaeologists]] through a garbage can [[researching]] to add to the [[storage]] [[wheelbarrows]] beside her.",0.10803097486495972,0.14646196365356445,0,0,0,260,"Failed"
"Lady digs through garbage. A lady digs through a garbage can looking to [[add]] to the shopping cart beside her.","Lady digs through garbage. A lady digs through a garbage can looking to [[adding]] to the shopping cart beside her.",0.16895854473114014,0.8299474120140076,1,0,1,40,"Successful"
"The street is dry. Three young Asian [[women]] [[walk]] on a [[rain]] [[soaked]] street with [[traffic]] in the [[background]].","The street is dry. Three young Asian [[females]] [[boardwalk]] on a [[rainfall]] [[rinsed]] street with [[addresses]] in the [[originating]].",0.13389980792999268,0.8267685174942017,0,1,0,198,"Successful"
"There is more than one woman in the group. Three young [[Asian]] women walk on a rain soaked street with [[traffic]] in the [[background]].","There is more than one woman in the group. Three young [[Asia]] women walk on a rain soaked street with [[movement]] in the [[origins]].",0.20168733596801758,0.7956620454788208,0,1,0,62,"Successful"
"A woman keeps flowers to herself. A [[man]] wearing a [[gray]] tank top is collecting a red rose from a [[woman]] who is wearing a white [[dress]]","A woman keeps flowers to herself. A [[mens]] wearing a [[shade]] tank top is collecting a red rose from a [[female]] who is wearing a white [[fashion]]",0.14419835805892944,0.19936788082122803,0,0,0,305,"Failed"
"A man takes a flower from a woman. A man wearing a [[gray]] tank top is collecting a red rose from a woman who is wearing a white [[dress]]","A man takes a flower from a woman. A man wearing a [[gris]] tank top is collecting a red rose from a woman who is wearing a white [[frock]]",0.17015790939331055,0.8302841186523438,0,1,0,65,"Successful"
"A couple interacts. A man wearing a gray tank top is collecting a red rose from a woman who is wearing a white [[dress]]","A couple interacts. A man wearing a gray tank top is collecting a red rose from a woman who is wearing a white [[fashion]]",0.15748709440231323,0.8297805190086365,0,1,0,59,"Successful"
"Horse rider in traditional wear, ride horse with ceremonial wear and accessories. Rider in [[ceremonial]] garb [[rides]] white Arabian horse, also wearing ceremonial blankets and tassels.","Horse rider in traditional wear, ride horse with ceremonial wear and accessories. Rider in [[ceremonious]] garb [[elephants]] white Arabian horse, also wearing ceremonial blankets and tassels.",0.18197107315063477,0.8011025190353394,1,0,1,37,"Successful"
"A traditionally dressed horse and rider at a parade. Rider in ceremonial garb rides white Arabian horse, also wearing ceremonial blankets and [[tassels]].","A traditionally dressed horse and rider at a parade. Rider in ceremonial garb rides white Arabian horse, also wearing ceremonial blankets and [[glands]].",0.16737735271453857,0.8226922750473022,1,0,1,26,"Successful"
"The horse is asleep next to the man. [[Rider]] in ceremonial [[garb]] rides white Arabian horse, also [[wearing]] ceremonial [[blankets]] and [[tassels]].","The horse is asleep next to the man. [[Arrogant]] in ceremonial [[dress]] rides white Arabian horse, also [[porte]] ceremonial [[bedsheets]] and [[fringed]].",0.12325108051300049,0.1680222749710083,0,0,0,206,"Failed"
"The rider and horse are covered in gear. Rider in ceremonial [[garb]] rides white Arabian horse, also wearing ceremonial blankets and tassels.","The rider and horse are covered in gear. Rider in ceremonial [[clothe]] rides white Arabian horse, also wearing ceremonial blankets and tassels.",0.17575085163116455,0.8289830088615417,1,0,1,63,"Successful"
"workers are blinded by the sun. [[railroad]] [[workers]] [[working]] on the [[tracks]] at nighttime","workers are blinded by the sun. [[railways]] [[employee]] [[operating]] on the [[footpath]] at nighttime",0.164337158203125,0.17062592506408691,0,0,0,193,"Failed"
"there are people outside at night. [[railroad]] workers working on the [[tracks]] at nighttime","there are people outside at night. [[railway]] workers working on the [[rails]] at nighttime",0.20410573482513428,0.7969494462013245,0,1,0,73,"Successful"
"A group of workers on their lunch break. a group of construction [[workers]] [[busy]] refinishing a subway [[station]].","A group of workers on their lunch break. a group of construction [[job]] [[populous]] refinishing a subway [[post]].",0.1549626588821411,0.19658666849136353,0,0,0,146,"Failed"
"A construction team working in a subway station. a [[group]] of construction workers busy refinishing a subway station.","A construction team working in a subway station. a [[regrouped]] of construction workers busy refinishing a subway station.",0.16518676280975342,0.8394598960876465,1,0,1,52,"Successful"
"The engineer was falling asleep. An engineer with a [[blue]] [[jacket]] and [[cap]] wears purple [[gloves]] while [[looking]] up.","The engineer was falling asleep. An engineer with a [[blu]] [[coat]] and [[caps]] wears purple [[glove]] while [[discovering]] up.",0.10176873207092285,0.13189220428466797,0,0,0,180,"Failed"
"The engineer had purple gloves. An engineer with a [[blue]] jacket and cap wears purple gloves while looking up.","The engineer had purple gloves. An engineer with a [[contusions]] jacket and cap wears purple gloves while looking up.",0.16150277853012085,0.8402732610702515,0,1,0,27,"Successful"
"Workers are sitting and riding a train. [[Workers]] wearing [[orange]] vests [[stand]] [[near]] [[rail]] [[tracks]].","Workers are sitting and riding a train. [[Occupations]] wearing [[oranges]] vests [[stations]] [[around]] [[railways]] [[routes]].",0.1251354217529297,0.16408342123031616,0,0,0,206,"Failed"
"Workers are standing outside. Workers [[wearing]] [[orange]] vests [[stand]] [[near]] rail [[tracks]].","Workers are standing outside. Workers [[ports]] [[oranges]] vests [[standing]] [[around]] rail [[road]].",0.1564502716064453,0.18670523166656494,0,0,0,202,"Failed"
"A woman sits on the floor near a blue bike. [[Man]] in [[traditional]] [[costume]] holding [[small]] [[guitar]] with a [[silver]] [[bike]] behind him.","A woman sits on the floor near a blue bike. [[Masculine]] in [[conventional]] [[dresses]] holding [[minor]] [[violin]] with a [[moneys]] [[bicycle]] behind him.",0.12870573997497559,0.15838271379470825,0,0,0,287,"Failed"
"A man is holding a musical instrument. [[Man]] in [[traditional]] costume holding [[small]] [[guitar]] with a silver [[bike]] behind him.","A man is holding a musical instrument. [[Male]] in [[conventional]] costume holding [[minor]] [[dobro]] with a silver [[bikers]] behind him.",0.1689307689666748,0.8278242349624634,0,1,0,286,"Successful"
"The bridge is metal. [[Construction]] [[workers]] are standing upon on a [[wooden]] [[bridge]].","The bridge is metal. [[Structures]] [[employees]] are standing upon on a [[forestier]] [[footbridge]].",0.12522375583648682,0.1545044183731079,0,0,0,139,"Failed"
"The bridge is wood. [[Construction]] workers are standing upon on a wooden bridge.","The bridge is wood. [[Structures]] workers are standing upon on a wooden bridge.",0.16677868366241455,0.8294951915740967,0,1,0,36,"Successful"
"A person jumped off the side of the bridge. [[A]] [[person]] [[crossing]] a [[bridge]] with train [[tracks]].","A person jumped off the side of the bridge. [[para]] [[someone]] [[intersecting]] a [[embankment]] with train [[footprints]].",0.14252805709838867,0.20641785860061646,0,0,0,156,"Failed"
"The bridge had train tracks across it. A person crossing a [[bridge]] with train tracks.","The bridge had train tracks across it. A person crossing a [[bridges]] with train tracks.",0.16682326793670654,0.8331253528594971,1,0,1,43,"Successful"
"There was a woman tip-toeing across the train tracks. [[A]] [[person]] crossing a [[bridge]] with [[train]] tracks.","There was a woman tip-toeing across the train tracks. [[another]] [[persons]] crossing a [[walkway]] with [[training]] tracks.",0.17410826683044434,0.7941557168960571,0,1,0,127,"Successful"
"Nobody is in orange. Four [[men]] wearing orange [[vests]] are putting in a [[steel]] beam on the [[ground]].","Nobody is in orange. Four [[beings]] wearing orange [[blouses]] are putting in a [[metal]] beam on the [[planet]].",0.1577770709991455,0.1656370759010315,0,0,0,156,"Failed"
"Humans in orange. Four men wearing orange [[vests]] are putting in a steel beam on the ground.","Humans in orange. Four men wearing orange [[vest]] are putting in a steel beam on the ground.",0.16291356086730957,0.834457516670227,0,1,0,40,"Successful"
"Guys are jumping in the pool. [[Men]] in [[hard]] [[hats]] [[work]] along a [[wall]].","Guys are jumping in the pool. [[Guy]] in [[intensive]] [[sweats]] [[activity]] along a [[fence]].",0.12087976932525635,0.1619652509689331,0,0,0,165,"Failed"
"Guys are working near a wall. Men in hard hats work along a [[wall]].","Guys are working near a wall. Men in hard hats work along a [[wail]].",0.1555265188217163,0.8374007344245911,1,0,1,18,"Successful"
"One man is painting a billboard. [[Construction]] [[workers]] on lifts working on a [[building]].","One man is painting a billboard. [[Structure]] [[working]] on lifts working on a [[structure]].",0.19449806213378906,0.20308822393417358,0,0,0,223,"Failed"
"There are men working on a building. Construction workers on lifts working on a [[building]].","There are men working on a building. Construction workers on lifts working on a [[edifice]].",0.171250581741333,0.8307580351829529,1,0,1,51,"Successful"
"The people are playing ice hockey on a pond as the snow begins to fall. [[Many]] [[people]] on the [[beach]] holding a [[very]] [[large]] net.","The people are playing ice hockey on a pond as the snow begins to fall. [[Miscellaneous]] [[folks]] on the [[bain]] holding a [[critically]] [[major]] net.",0.11281096935272217,0.15185874700546265,0,0,0,247,"Failed"
"There are many people in this picture, and they are all outside. [[Many]] people on the beach holding a very large net.","There are many people in this picture, and they are all outside. [[Innumerable]] people on the beach holding a very large net.",0.16581952571868896,0.8264725208282471,0,1,0,21,"Successful"
"A woman is climbing stairs. A shirtless man [[rock]] [[climbs]].","A woman is climbing stairs. A shirtless man [[shingles]] [[climbing]].",0.11295032501220703,0.1366252303123474,0,0,0,147,"Failed"
"A man is outside. A [[shirtless]] [[man]] rock [[climbs]].","A man is outside. A [[muscled]] [[male]] rock [[climbing]].",0.14918279647827148,0.17779725790023804,0,0,0,144,"Failed"
"A man is wearing a green t shirt while holding a banana. The [[man]] is [[wearing]] an [[orange]] and black polo shirt and is kneeling with his lunch box in one hand while holding a banana in his other hand.","A man is wearing a green t shirt while holding a banana. The [[brah]] is [[rico]] an [[tangerines]] and black polo shirt and is kneeling with his lunch box in one hand while holding a banana in his other hand.",0.12624144554138184,0.8338789939880371,0,1,0,86,"Successful"
